authoritativeMN,dateUploaded,identifier
urn:node:LTER,2015-02-28T01:15:14.617Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-pie/133/4
urn:node:LTER,2015-02-25T12:33:00.365Z,https://pasta.lternet.edu/package/metadata/eml/ecotrends/6627/2
urn:node:LTER,2015-08-13T23:04:56.479Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat-ledaps/5119/1
urn:node:LTER,2015-02-26T19:37:32.642Z,https://pasta.lternet.edu/package/metadata/eml/ecotrends/13325/2
urn:node:LTER,2015-02-25T23:33:28.761Z,https://pasta.lternet.edu/package/metadata/eml/ecotrends/10750/2
urn:node:LTER,2015-06-23T10:06:39.766Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat/7230/1
urn:node:LTER,2015-05-05T23:02:02.655Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat-ledaps/430/1
urn:node:LTER,2015-05-16T08:02:48.838Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat/1498/1
urn:node:LTER,2015-08-08T07:04:25.433Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat-ledaps/3319/1
urn:node:LTER,2015-02-26T16:19:33.907Z,https://pasta.lternet.edu/package/metadata/eml/ecotrends/12012/2
urn:node:LTER,2015-08-13T23:04:56.479Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat-ledaps/5119/1
urn:node:LTER,2015-06-24T14:07:59.594Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat/7556/1
urn:node:LTER,2015-08-09T16:02:17.613Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat-ledaps/3973/1
urn:node:LTER,2015-02-25T14:46:01.338Z,https://pasta.lternet.edu/package/metadata/eml/ecotrends/7431/2
urn:node:LTER,2015-08-12T08:02:11.068Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat-ledaps/4824/1
urn:node:LTER,2015-05-22T23:05:38.235Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat/2921/1
urn:node:LTER,2015-07-13T14:13:35.745Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat/9788/1
urn:node:LTER,2015-05-13T04:13:05.489Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat/2405/1
urn:node:LTER,2015-02-26T16:47:36.983Z,https://pasta.lternet.edu/package/metadata/eml/ecotrends/12198/2
urn:node:LTER,2015-05-30T15:03:16.624Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat/4135/1
urn:node:LTER,2015-02-25T02:34:13.953Z,https://pasta.lternet.edu/package/metadata/eml/ecotrends/2858/2
urn:node:LTER,2015-08-22T05:02:10.61Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat-ledaps/6663/1
urn:node:LTER,2015-05-13T00:05:25.075Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat/2333/1
urn:node:LTER,2015-08-11T16:04:44.132Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat-ledaps/4574/1
urn:node:LTER,2015-02-27T05:21:11.753Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/10487/1
urn:node:LTER,2015-02-25T12:38:55.729Z,https://pasta.lternet.edu/package/metadata/eml/ecotrends/6664/2
urn:node:LTER,2015-08-11T10:01:55.027Z,https://pasta.lternet.edu/package/metadata/eml/lter-landsat-ledaps/4478/1
