identifier,authoritativeMN,dateUploaded
knb-lter-cdr.101065.123,urn:node:LTER,2012-03-16T23:00:00Z
knb-lter-cdr.111084.123,urn:node:LTER,2012-03-12T23:00:00Z
knb-lter-cdr.18107.123,urn:node:LTER,2012-03-03T00:00:00Z
knb-lter-cdr.177001.123,urn:node:LTER,2012-03-12T23:00:00Z
knb-lter-cdr.45172.123,urn:node:LTER,2012-03-12T23:00:00Z
knb-lter-cdr.172234.123,urn:node:LTER,2012-03-12T23:00:00Z
knb-lter-cdr.157172.123,urn:node:LTER,2012-03-12T23:00:00Z
knb-lter-cdr.8172.123,urn:node:LTER,2012-03-12T23:00:00Z
knb-lter-cdr.56172.123,urn:node:LTER,2012-03-12T23:00:00Z
knb-lter-cdr.168238.123,urn:node:LTER,2012-03-03T00:00:00Z
knb-lter-cdr.59172.123,urn:node:LTER,2012-03-16T23:00:00Z
knb-lter-cdr.36172.123,urn:node:LTER,2012-03-12T23:00:00Z
knb-lter-cdr.63172.123,urn:node:LTER,2012-03-12T23:00:00Z
knb-lter-cdr.171238.123,urn:node:LTER,2012-03-07T00:00:00Z
knb-lter-cdr.42172.123,urn:node:LTER,2012-03-12T23:00:00Z
knb-lter-cdr.176268.123,urn:node:LTER,2012-03-12T23:00:00Z
knb-lter-cdr.160199.123,urn:node:LTER,2012-03-07T00:00:00Z
knb-lter-cdr.18108.123,urn:node:LTER,2012-03-03T00:00:00Z
knb-lter-cdr.155080.123,urn:node:LTER,2012-03-16T23:00:00Z
knb-lter-cdr.156080.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.52038.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.56069.123,urn:node:LTER,2012-03-07T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.49069.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.52024.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.56071.123,urn:node:LTER,2012-03-07T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.52003.123,urn:node:LTER,2012-03-07T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.52042.123,urn:node:LTER,2012-03-07T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.53002.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.56052.123,urn:node:LTER,2012-05-06T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.56061.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.49070.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.55003.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.55008.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.52008.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.56064.123,urn:node:LTER,2012-03-07T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.56088.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.56077.123,urn:node:LTER,2012-03-07T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.56098.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.59069.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.59098.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.64052.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.64115.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.70052.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.59123.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.64086.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.70010.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.56097.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.64085.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.70025.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.70023.123,urn:node:LTER,2012-03-07T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.59070.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.64055.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.68097.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.70003.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.68133.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.70055.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.70097.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.70098.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.70123.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.70245.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.8098.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.76123.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.77052.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.76098.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.84042.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.157002.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.189141.123,urn:node:LTER,2012-06-20T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.22011.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.24008.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.3008.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.56085.123,urn:node:LTER,2012-03-03T00:00:00Z
knb-lter-bnz.481.11,urn:node:LTER,2012-10-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.70069.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.22009.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.8097.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.70005.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.5070.123,urn:node:LTER,2012-03-16T23:00:00Z
knb-lter-gce.431.10,urn:node:LTER,2012-11-10T00:00:00Z
knb-lter-pie.191.3,urn:node:LTER,2012-01-31T00:00:00Z
knb-lter-pie.182.2,urn:node:LTER,2012-01-31T00:00:00Z
knb-lter-vcr.206.13,urn:node:LTER,2012-04-08T23:00:00Z
knb-lter-bnz.489.10,urn:node:LTER,2012-11-13T00:00:00Z
knb-lter-bnz.491.10,urn:node:LTER,2012-11-13T00:00:00Z
knb-lter-bnz.490.10,urn:node:LTER,2012-11-17T00:00:00Z
knb-lter-bnz.492.10,urn:node:LTER,2012-11-13T00:00:00Z
knb-lter-arc.10144.6,urn:node:LTER,2012-12-08T00:00:00Z
knb-lter-bnz.479.14,urn:node:LTER,2012-01-11T00:00:00Z
knb-lter-bnz.480.11,urn:node:LTER,2012-10-23T23:00:00Z
knb-lter-bnz.475.13,urn:node:LTER,2012-01-14T00:00:00Z
knb-lter-bnz.477.12,urn:node:LTER,2012-01-13T00:00:00Z
knb-lter-bnz.476.13,urn:node:LTER,2012-01-14T00:00:00Z
knb-lter-arc.10150.5,urn:node:LTER,2012-12-08T00:00:00Z
knb-lter-bnz.470.13,urn:node:LTER,2012-01-14T00:00:00Z
knb-lter-bnz.474.13,urn:node:LTER,2012-01-14T00:00:00Z
knb-lter-bnz.472.13,urn:node:LTER,2012-01-14T00:00:00Z
knb-lter-arc.10138.5,urn:node:LTER,2012-12-08T00:00:00Z
knb-lter-bnz.469.13,urn:node:LTER,2012-01-14T00:00:00Z
knb-lter-bnz.468.13,urn:node:LTER,2012-01-14T00:00:00Z
knb-lter-arc.10146.5,urn:node:LTER,2012-12-08T00:00:00Z
knb-lter-arc.10145.5,urn:node:LTER,2012-12-08T00:00:00Z
knb-lter-bnz.500.9,urn:node:LTER,2012-11-13T00:00:00Z
knb-lter-arc.10133.3,urn:node:LTER,2012-12-08T00:00:00Z
knb-lter-arc.10152.5,urn:node:LTER,2012-12-08T00:00:00Z
knb-lter-bnz.495.9,urn:node:LTER,2012-11-13T00:00:00Z
knb-lter-bnz.498.9,urn:node:LTER,2012-11-13T00:00:00Z
knb-lter-bnz.497.9,urn:node:LTER,2012-11-13T00:00:00Z
knb-lter-bnz.499.9,urn:node:LTER,2012-11-13T00:00:00Z
knb-lter-bnz.494.10,urn:node:LTER,2012-11-13T00:00:00Z
knb-lter-bnz.493.10,urn:node:LTER,2012-11-13T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.64113.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.18086.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.158133.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.63003.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.48123.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.68098.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.53098.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.42097.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.70060.123,urn:node:LTER,2012-03-03T00:00:00Z
knb-lter-sev.257.16345,urn:node:LTER,2012-01-31T00:00:00Z
knb-lter-sev.254.44685,urn:node:LTER,2012-01-19T00:00:00Z
knb-lter-sev.274.132657,urn:node:LTER,2012-04-14T23:00:00Z
knb-lter-sev.276.132376,urn:node:LTER,2012-04-14T23:00:00Z
knb-lter-sev.273.47363,urn:node:LTER,2012-04-14T23:00:00Z
knb-lter-sev.267.72147,urn:node:LTER,2012-04-14T23:00:00Z
knb-lter-vcr.189.13,urn:node:LTER,2012-02-02T00:00:00Z
knb-lter-gce.428.6,urn:node:LTER,2012-08-24T23:00:00Z
knb-lter-pie.232.2,urn:node:LTER,2012-11-02T23:00:00Z
knb-lter-vcr.207.10,urn:node:LTER,2012-08-02T23:00:00Z
knb-lter-gce.338.19,urn:node:LTER,2012-02-25T00:00:00Z
knb-lter-mcm.7018.3,urn:node:LTER,2012-11-17T00:00:00Z
knb-lter-gce.333.8,urn:node:LTER,2012-01-06T00:00:00Z
knb-lter-gce.335.9,urn:node:LTER,2012-01-06T00:00:00Z
knb-lter-cdr.64026.123,urn:node:LTER,2012-03-03T00:00:00Z
knb-lter-cdr.49111.123,urn:node:LTER,2012-03-03T00:00:00Z
knb-lter-cdr.56111.123,urn:node:LTER,2012-03-16T23:00:00Z
knb-lter-cdr.64066.123,urn:node:LTER,2012-03-16T23:00:00Z
knb-lter-pie.193.2,urn:node:LTER,2012-01-31T00:00:00Z
knb-lter-pie.197.2,urn:node:LTER,2012-01-31T00:00:00Z
knb-lter-pie.199.2,urn:node:LTER,2012-01-31T00:00:00Z
knb-lter-pie.215.2,urn:node:LTER,2012-02-07T00:00:00Z
knb-lter-pie.216.2,urn:node:LTER,2012-02-07T00:00:00Z
knb-lter-pie.217.2,urn:node:LTER,2012-02-07T00:00:00Z
knb-lter-pie.206.2,urn:node:LTER,2012-02-07T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.55024.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.45009.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.76052.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.36123.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.157120.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.36010.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.76097.123,urn:node:LTER,2012-03-03T00:00:00Z
knb-lter-sbc.60.5,urn:node:LTER,2012-05-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.82055.123,urn:node:LTER,2012-03-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.76070.123,urn:node:LTER,2012-05-06T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.32097.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.68024.123,urn:node:LTER,2012-03-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.63097.123,urn:node:LTER,2012-03-12T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.76069.123,urn:node:LTER,2012-03-03T00:00:00Z
knb-lter-mcr.7003.2,urn:node:LTER,2012-11-02T23:00:00Z
knb-lter-pie.202.3,urn:node:LTER,2012-01-31T00:00:00Z
knb-lter-gce.425.5,urn:node:LTER,2012-07-13T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.36086.123,urn:node:LTER,2012-03-16T23:00:00Z
knb-lter-sev.264.72145,urn:node:LTER,2012-04-14T23:00:00Z
knb-lter-sev.255.36797,urn:node:LTER,2012-01-20T00:00:00Z
knb-lter-sev.272.71246,urn:node:LTER,2012-04-14T23:00:00Z
knb-lter-sev.286.61580,urn:node:LTER,2012-08-15T23:00:00Z
knb-lter-sev.281.58927,urn:node:LTER,2012-08-11T23:00:00Z
knb-lter-sev.285.75193,urn:node:LTER,2012-08-11T23:00:00Z
knb-lter-sgs.136.10,urn:node:LTER,2012-09-25T23:00:00Z
knb-lter-sgs.103.12,urn:node:LTER,2012-12-20T00:00:00Z
knb-lter-sgs.160.12,urn:node:LTER,2012-01-10T00:00:00Z
knb-lter-sgs.176.12,urn:node:LTER,2012-01-14T00:00:00Z
knb-lter-sgs.167.12,urn:node:LTER,2012-09-25T23:00:00Z
knb-lter-sgs.174.12,urn:node:LTER,2012-12-20T00:00:00Z
knb-lter-sgs.122.12,urn:node:LTER,2012-01-10T00:00:00Z
knb-lter-sgs.108.12,urn:node:LTER,2012-02-11T00:00:00Z
knb-lter-sgs.102.12,urn:node:LTER,2012-01-10T00:00:00Z
knb-lter-sbc.3018.4,urn:node:LTER,2012-03-22T23:00:00Z
knb-lter-pie.185.2,urn:node:LTER,2012-01-31T00:00:00Z
knb-lter-vcr.185.11,urn:node:LTER,2012-02-03T00:00:00Z
knb-lter-vcr.182.12,urn:node:LTER,2012-02-03T00:00:00Z
knb-lter-vcr.183.12,urn:node:LTER,2012-02-03T00:00:00Z
knb-lter-vcr.186.11,urn:node:LTER,2012-02-03T00:00:00Z
knb-lter-vcr.203.8,urn:node:LTER,2012-02-18T00:00:00Z
knb-lter-gce.336.26,urn:node:LTER,2012-02-25T00:00:00Z
knb-lter-vcr.187.11,urn:node:LTER,2012-02-03T00:00:00Z
knb-lter-fce.486.8,urn:node:LTER,2012-01-06T00:00:00Z
knb-lter-ntl.78.3,urn:node:LTER,2012-08-03T23:00:00Z
knb-lter-pie.208.2,urn:node:LTER,2012-02-07T00:00:00Z
knb-lter-pie.213.2,urn:node:LTER,2012-02-07T00:00:00Z
knb-lter-sev.249.36151,urn:node:LTER,2012-01-20T00:00:00Z
knb-lter-mcr.5005.4,urn:node:LTER,2012-02-09T00:00:00Z
knb-lter-jrn.20120280.9914,urn:node:LTER,2012-11-28T00:00:00Z
knb-lter-sev.284.93509,urn:node:LTER,2012-08-11T23:00:00Z
knb-lter-mcm.79.4,urn:node:LTER,2012-03-04T00:00:00Z
knb-lter-mcr.7005.1,urn:node:LTER,2012-11-02T23:00:00Z
knb-lter-mcr.7004.1,urn:node:LTER,2012-11-02T23:00:00Z
knb-lter-mcr.7009.2,urn:node:LTER,2012-11-02T23:00:00Z
knb-lter-mcr.7007.1,urn:node:LTER,2012-11-02T23:00:00Z
doi:10.6073/AA/knb-lter-pie.188.1,urn:node:LTER,2012-01-31T00:00:00Z
knb-lter-sbc.58.7,urn:node:LTER,2012-02-23T00:00:00Z
knb-lter-sbc.61.4,urn:node:LTER,2012-06-07T23:00:00Z
knb-lter-sbc.57.5,urn:node:LTER,2012-02-24T00:00:00Z
knb-lter-sgs.126.12,urn:node:LTER,2012-12-18T00:00:00Z
knb-lter-vcr.181.11,urn:node:LTER,2012-02-03T00:00:00Z
