authoritativeMN,dateUploaded,identifier
urn:node:LTER,2016-09-23T22:01:31.312Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/595/3
urn:node:LTER,2016-02-25T17:00:45.108Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-pie/371/2
urn:node:LTER,2016-02-28T21:01:05.672Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/7204/1
urn:node:LTER,2016-04-12T22:13:29.071Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/10047/6
urn:node:LTER,2016-02-26T20:11:54.581Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/183/19
urn:node:LTER,2016-03-08T23:00:51.765Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/95/151301
urn:node:LTER,2016-02-11T00:02:05.603Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-cce/76/2
urn:node:LTER,2016-03-02T03:02:01.888Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-bes/595/120
urn:node:LTER,2016-08-17T16:03:06.528Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-pal/114/1
urn:node:LTER,2016-06-14T14:02:19.383Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-vcr/251/2
urn:node:LTER,2016-02-19T23:02:25.995Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/171/2
urn:node:LTER,2016-03-23T21:00:37.113Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-bes/585/380
urn:node:LTER,2016-03-16T15:00:18.94Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/272/1
urn:node:LTER,2016-04-12T23:08:54.227Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1360/6
urn:node:LTER,2016-04-06T19:04:45.439Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/634/3
urn:node:LTER,2016-08-09T22:00:39.34Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-knz/23/7
urn:node:LTER,2016-07-20T23:01:40.932Z,https://pasta.lternet.edu/package/metadata/eml/msb-tempbiodev/1111175/1
urn:node:LTER,2016-01-18T22:00:47.647Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-hbr/82/4
urn:node:LTER,2016-02-17T18:00:33.499Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-pie/219/2
urn:node:LTER,2016-02-21T23:01:09.863Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/4006/6
urn:node:LTER,2016-01-26T20:00:49.558Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1398/11
urn:node:LTER,2016-02-09T16:00:38.41Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-hbr/63/6
urn:node:LTER,2016-03-04T22:01:19.881Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/6/151654
urn:node:LTER,2016-02-19T11:03:20.363Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-kbs/38/23
urn:node:LTER,2016-04-13T21:00:23.847Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1492/7
urn:node:LTER,2016-05-23T22:01:54.638Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/7007/12
urn:node:LTER,2016-03-21T16:02:01.533Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/90/18
urn:node:LTER,2016-04-09T21:00:28.659Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/43/6
urn:node:LTER,2016-03-09T01:01:49.717Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/134/265065
urn:node:LTER,2016-02-18T21:02:50.879Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-hbr/9/9
urn:node:LTER,2016-02-23T21:02:47.099Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/10069/3
urn:node:LTER,2016-03-07T17:00:26.913Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/15/218707
urn:node:LTER,2016-07-08T22:00:15.994Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-cap/636/1
urn:node:LTER,2016-05-27T22:00:50.33Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/7016/14
urn:node:LTER,2016-02-23T18:00:27.079Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-hbr/178/1
urn:node:LTER,2016-03-01T23:00:31.912Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-bes/411/110
urn:node:LTER,2016-04-21T21:02:42.341Z,https://pasta.lternet.edu/package/metadata/eml/msb-tempbiodev/1111173/0
urn:node:LTER,2016-01-07T18:02:00.526Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-ntl/87/13
urn:node:LTER,2016-08-30T01:00:37.51Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-and/3140/9
urn:node:LTER,2016-03-24T23:00:55.471Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/168/192543
urn:node:LTER,2016-03-09T01:01:49.717Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/134/265065
urn:node:LTER,2016-02-11T01:00:49.894Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-cce/58/2
urn:node:LTER,2016-06-17T19:00:49.183Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/7020/6
urn:node:LTER,2016-03-21T16:05:56.557Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/258/1
urn:node:LTER,2016-04-05T17:01:25.587Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1406/8
urn:node:LTER,2016-02-20T16:02:28.467Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/7015/9
urn:node:LTER,2016-03-09T00:00:50.393Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/99/157837
urn:node:LTER,2016-02-10T22:02:31.438Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-cce/119/2
urn:node:LTER,2016-02-09T04:00:50.902Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/9003/7
urn:node:LTER,2016-04-21T14:01:00.35Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/71/5
urn:node:LTER,2016-04-14T06:00:32.059Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/70/20
urn:node:LTER,2016-03-25T18:22:19.432Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/10447/4
urn:node:LTER,2016-02-18T20:01:10.427Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-hbr/10/9
urn:node:LTER,2016-03-28T19:12:29.143Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/989/10
urn:node:LTER,2016-02-26T21:08:21.943Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/388/17
urn:node:LTER,2016-04-14T09:00:24.875Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1463/4
urn:node:LTER,2016-03-25T17:07:02.303Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/10122/8
urn:node:LTER,2016-03-02T17:04:00.86Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-pie/411/1
urn:node:LTER,2016-03-02T02:06:21.709Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-bes/1720/120
urn:node:LTER,2016-03-07T18:00:23.705Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1414/1
urn:node:LTER,2016-02-10T22:04:15.526Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-cce/249/1
urn:node:LTER,2016-09-21T22:00:16.601Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-vcr/15/18
urn:node:LTER,2016-02-28T16:01:55.904Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/7018/4
urn:node:LTER,2016-04-12T23:16:50.571Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/10519/4
urn:node:LTER,2016-02-17T19:00:42.647Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-hbr/91/2
urn:node:LTER,2016-02-19T00:03:15.511Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/17/120281
urn:node:LTER,2016-07-25T15:01:29.778Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/39/8
urn:node:LTER,2016-03-31T20:00:21.987Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/230/8
urn:node:LTER,2016-02-17T22:00:21.463Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-hbr/166/1
urn:node:LTER,2016-04-12T22:09:29.007Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1365/6
urn:node:LTER,2016-04-27T15:01:02.938Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-vcr/253/2
urn:node:LTER,2016-02-17T19:03:49.299Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-hbr/101/2
urn:node:LTER,2016-03-29T01:21:02.838Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/10412/2
urn:node:LTER,2016-03-22T21:00:53.177Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-bes/585/360
urn:node:LTER,2016-03-08T20:00:50.465Z,https://pasta.lternet.edu/package/metadata/eml/knb-lter-pie/404/2
