identifier,authoritativeMN,dateUploaded
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/235/5,urn:node:LTER,2016-04-09T16:00:35.871Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/43/6,urn:node:LTER,2016-04-09T21:00:28.659Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/250/5,urn:node:LTER,2016-04-09T17:00:34.763Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/251/4,urn:node:LTER,2016-04-09T17:01:03.935Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/252/4,urn:node:LTER,2016-04-09T17:01:35.103Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/237/4,urn:node:LTER,2016-04-09T16:01:07.903Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/253/5,urn:node:LTER,2016-04-09T16:01:36.319Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/236/5,urn:node:LTER,2016-04-09T03:00:33.971Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/257/4,urn:node:LTER,2016-04-09T03:01:03.267Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/54/37,urn:node:LTER,2016-04-10T15:01:14.991Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/52/4,urn:node:LTER,2016-04-10T15:00:50.303Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/55/5,urn:node:LTER,2016-04-10T15:02:04.535Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/54/38,urn:node:LTER,2016-04-10T15:01:39.747Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/45/5,urn:node:LTER,2016-04-10T15:00:26.031Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/6003/5,urn:node:LTER,2016-04-10T16:00:27.291Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/6002/5,urn:node:LTER,2016-04-10T17:00:49.615Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/238/6,urn:node:LTER,2016-04-11T20:00:34.819Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/258/5,urn:node:LTER,2016-04-11T20:00:59.271Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/2002/5,urn:node:LTER,2016-04-11T22:00:26.307Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/2007/7,urn:node:LTER,2016-04-11T22:01:43.639Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/2004/5,urn:node:LTER,2016-04-11T22:00:51.459Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/256/7,urn:node:LTER,2016-04-11T21:00:40.511Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1320/5,urn:node:LTER,2016-04-12T22:01:49.947Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1318/6,urn:node:LTER,2016-04-12T22:01:16.424Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1322/6,urn:node:LTER,2016-04-12T22:02:43.711Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1344/6,urn:node:LTER,2016-04-12T22:06:42.691Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1362/6,urn:node:LTER,2016-04-12T22:08:52.807Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1336/6,urn:node:LTER,2016-04-12T22:04:35.611Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1346/6,urn:node:LTER,2016-04-12T22:07:17.279Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1372/6,urn:node:LTER,2016-04-12T22:10:40.043Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1334/6,urn:node:LTER,2016-04-12T22:04:00.799Z
https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/1331/6,urn:node:LTER,2016-04-12T22:03:20.061Z
