identifier,authoritativeMN,dateUploaded
knb-lter-cap.75.9,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.85.11,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.239.8,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.241.7,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.243.8,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.382.7,urn:node:LTER,2011-10-29T23:00:00Z
knb-lter-cap.378.8,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.281.9,urn:node:LTER,2011-10-28T23:00:00Z
knb-lter-cap.259.9,urn:node:LTER,2011-10-28T23:00:00Z
knb-lter-cap.223.11,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.258.10,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.160.10,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-sev.25.44125,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-cap.391.8,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.505.9,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-sev.78.82694,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.79.25292,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-cap.36.9,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.45.9,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.167.8,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.25.11,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-sev.107.118466,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-cap.562.10,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.558.11,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.381.8,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.112.9,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.46.11,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.383.9,urn:node:LTER,2011-10-31T23:00:00Z
knb-lter-cap.384.9,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.375.8,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-cap.287.7,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-sev.154.29681,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-vcr.180.15,urn:node:LTER,2011-04-21T23:00:00Z
knb-lter-sev.229.35014,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.207.33839,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.129.68833,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-arc.10105.4,urn:node:LTER,2011-01-11T00:00:00Z
knb-lter-cap.368.10,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-bnz.455.13,urn:node:LTER,2011-10-17T23:00:00Z
knb-lter-bnz.457.12,urn:node:LTER,2011-10-17T23:00:00Z
knb-lter-bnz.459.12,urn:node:LTER,2011-10-17T23:00:00Z
knb-lter-bnz.458.12,urn:node:LTER,2011-10-17T23:00:00Z
knb-lter-and.5030.6,urn:node:LTER,2011-06-08T23:00:00Z
knb-lter-hfr.179.4,urn:node:LTER,2011-12-21T00:00:00Z
knb-lter-cap.278.10,urn:node:LTER,2011-10-28T23:00:00Z
knb-lter-sev.181.23451,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.231.31282,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-cap.26.11,urn:node:LTER,2011-09-23T23:00:00Z
knb-lter-hfr.173.5,urn:node:LTER,2011-12-28T00:00:00Z
knb-lter-sev.233.38912,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.155.53354,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.166.22442,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.148.24843,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.159.20689,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.202.69915,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.97.31241,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.151.37965,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.26.71802,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-arc.10116.6,urn:node:LTER,2011-05-26T23:00:00Z
knb-lter-arc.10121.6,urn:node:LTER,2011-05-26T23:00:00Z
knb-lter-arc.10120.6,urn:node:LTER,2011-05-26T23:00:00Z
knb-lter-arc.10114.3,urn:node:LTER,2011-05-04T23:00:00Z
knb-lter-sev.185.80100,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.176.56691,urn:node:LTER,2011-09-08T23:00:00Z
knb-lter-sev.186.53272,urn:node:LTER,2011-09-08T23:00:00Z
