authoritativeMN,dateUploaded,identifier
urn:node:LTER,2013-10-20T23:00:00Z,knb-lter-arc.10357.2
urn:node:LTER,2013-10-30T23:00:00Z,knb-lter-cap.92.9
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10205.1
urn:node:LTER,2013-05-09T23:00:00Z,knb-lter-ntl.282.1
urn:node:LTER,2013-04-30T23:00:00Z,knb-lter-fce.1093.6
urn:node:LTER,2013-04-01T23:00:00Z,knb-lter-arc.10192.3
urn:node:LTER,2013-04-24T23:00:00Z,knb-lter-fce.1069.7
urn:node:LTER,2013-06-03T23:00:00Z,knb-lter-arc.10307.3
urn:node:LTER,2013-12-11T00:00:00Z,knb-lter-arc.10422.4
urn:node:LTER,2013-10-21T23:00:00Z,knb-lter-pie.256.1
urn:node:LTER,2013-02-05T00:00:00Z,knb-lter-ntl.269.2
urn:node:LTER,2013-05-14T23:00:00Z,knb-lter-arc.10270.1
urn:node:LTER,2013-05-09T23:00:00Z,knb-lter-ntl.282.1
urn:node:LTER,2013-04-01T23:00:00Z,knb-lter-arc.10187.3
urn:node:LTER,2013-02-05T00:00:00Z,knb-lter-ntl.270.2
urn:node:LTER,2013-05-14T23:00:00Z,knb-lter-arc.10270.1
urn:node:LTER,2013-01-15T00:00:00Z,knb-lter-jrn.20120040.9930
urn:node:LTER,2013-01-15T00:00:00Z,knb-lter-jrn.20020230.9919
urn:node:LTER,2013-02-26T00:00:00Z,knb-lter-fce.1011.1
urn:node:LTER,2013-12-11T00:00:00Z,knb-lter-arc.10442.3
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10228.2
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10261.3
urn:node:LTER,2013-12-11T00:00:00Z,knb-lter-arc.10421.3
urn:node:LTER,2013-10-21T23:00:00Z,knb-lter-pie.258.1
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10205.1
urn:node:LTER,2013-03-19T23:00:00Z,knb-lter-sgs.116.14
urn:node:LTER,2013-04-22T23:00:00Z,knb-lter-fce.1065.2
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10233.2
urn:node:LTER,2013-03-27T23:00:00Z,knb-lter-fce.1051.11
urn:node:LTER,2013-10-20T23:00:00Z,knb-lter-arc.10356.1
urn:node:LTER,2013-04-29T23:00:00Z,knb-lter-kbs.122.3
urn:node:LTER,2013-02-09T00:00:00Z,knb-lter-hfr.207.4
urn:node:LTER,2013-11-05T00:00:00Z,knb-lter-hfr.210.1
urn:node:LTER,2013-12-19T00:00:00Z,knb-lter-arc.10479.1
urn:node:LTER,2013-02-08T00:00:00Z,knb-lter-ntl.36.3
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10267.1
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10262.1
urn:node:LTER,2013-10-21T23:00:00Z,knb-lter-pie.286.1
urn:node:LTER,2013-04-29T23:00:00Z,knb-lter-fce.1084.3
urn:node:LTER,2013-07-24T23:00:00Z,knb-lter-pie.242.1
urn:node:LTER,2013-10-21T23:00:00Z,knb-lter-pie.277.1
urn:node:LTER,2013-06-13T23:00:00Z,knb-lter-fce.1142.2
urn:node:LTER,2013-10-21T23:00:00Z,knb-lter-pie.280.1
urn:node:LTER,2013-06-17T23:00:00Z,knb-lter-fce.1147.2
urn:node:LTER,2013-11-12T00:00:00Z,knb-lter-hfr.212.1
urn:node:LTER,2013-12-19T00:00:00Z,knb-lter-arc.10490.2
urn:node:LTER,2013-01-15T00:00:00Z,knb-lter-jrn.20020220.9918
urn:node:LTER,2013-10-21T23:00:00Z,knb-lter-pie.264.1
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10230.2
urn:node:LTER,2013-04-01T23:00:00Z,knb-lter-arc.10196.4
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10267.1
urn:node:LTER,2013-06-28T23:00:00Z,knb-lter-fce.1165.2
urn:node:LTER,2013-10-20T23:00:00Z,knb-lter-arc.10377.2
urn:node:LTER,2013-07-22T23:00:00Z,knb-lter-sbc.69.1
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10251.2
urn:node:LTER,2013-07-24T23:00:00Z,knb-lter-pie.241.1
urn:node:LTER,2013-04-29T23:00:00Z,knb-lter-fce.1086.5
urn:node:LTER,2013-04-25T23:00:00Z,knb-lter-fce.1072.8
urn:node:LTER,2013-05-29T23:00:00Z,knb-lter-arc.10284.2
urn:node:LTER,2013-04-30T23:00:00Z,knb-lter-fce.1093.6
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10236.2
urn:node:LTER,2013-09-30T23:00:00Z,knb-lter-gce.438.8
urn:node:LTER,2013-05-29T23:00:00Z,knb-lter-arc.10298.2
urn:node:LTER,2013-12-11T00:00:00Z,knb-lter-arc.10422.4
urn:node:LTER,2013-05-06T23:00:00Z,knb-lter-fce.1108.3
urn:node:LTER,2013-06-11T23:00:00Z,knb-lter-fce.1136.3
urn:node:LTER,2013-10-23T23:00:00Z,knb-lter-arc.10400.2
urn:node:LTER,2013-03-30T23:00:00Z,knb-lter-bnz.528.5
urn:node:LTER,2013-05-15T23:00:00Z,knb-lter-fce.1119.4
urn:node:LTER,2013-06-10T23:00:00Z,knb-lter-fce.1134.4
urn:node:LTER,2013-06-03T23:00:00Z,knb-lter-arc.10331.3
urn:node:LTER,2013-03-27T23:00:00Z,knb-lter-fce.1051.12
urn:node:LTER,2013-03-02T00:00:00Z,knb-lter-fce.1037.2
urn:node:LTER,2013-06-03T23:00:00Z,knb-lter-arc.10322.3
urn:node:LTER,2013-12-14T00:00:00Z,knb-lter-sev.239.43944
urn:node:LTER,2013-10-20T23:00:00Z,knb-lter-arc.10393.3
urn:node:LTER,2013-02-27T00:00:00Z,knb-lter-fce.1022.3
urn:node:LTER,2013-02-21T00:00:00Z,knb-lter-jrn.20020200.9934
urn:node:LTER,2013-12-11T00:00:00Z,knb-lter-arc.10450.3
urn:node:LTER,2013-04-24T23:00:00Z,knb-lter-fce.1069.7
urn:node:LTER,2013-06-19T23:00:00Z,knb-lter-fce.1151.2
urn:node:LTER,2013-06-14T23:00:00Z,knb-lter-fce.1143.2
urn:node:LTER,2013-10-21T23:00:00Z,knb-lter-pie.256.1
urn:node:LTER,2013-05-01T23:00:00Z,knb-lter-fce.1100.2
urn:node:LTER,2013-10-30T23:00:00Z,knb-lter-cap.80.9
urn:node:LTER,2013-12-05T00:00:00Z,knb-lter-kbs.128.1
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-fce.1113.2
urn:node:LTER,2013-06-03T23:00:00Z,knb-lter-arc.10303.3
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10226.2
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10220.2
urn:node:LTER,2013-06-28T23:00:00Z,knb-lter-fce.1165.2
urn:node:LTER,2013-10-30T23:00:00Z,knb-lter-arc.10396.2
urn:node:LTER,2013-05-16T23:00:00Z,knb-lter-fce.1121.3
urn:node:LTER,2013-03-25T23:00:00Z,knb-lter-arc.10163.2
urn:node:LTER,2013-06-03T23:00:00Z,knb-lter-arc.10300.1
urn:node:LTER,2013-12-11T00:00:00Z,knb-lter-arc.10431.3
urn:node:LTER,2013-02-27T00:00:00Z,knb-lter-fce.1020.1
urn:node:LTER,2013-06-03T23:00:00Z,knb-lter-fce.1126.2
urn:node:LTER,2013-07-11T23:00:00Z,knb-lter-fce.1173.4
urn:node:LTER,2013-10-21T23:00:00Z,knb-lter-pie.265.1
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10214.4
urn:node:LTER,2013-12-11T00:00:00Z,knb-lter-arc.10447.3
urn:node:LTER,2013-05-09T23:00:00Z,knb-lter-ntl.282.1
urn:node:LTER,2013-04-22T23:00:00Z,knb-lter-fce.1063.2
urn:node:LTER,2013-10-03T23:00:00Z,knb-lter-bes.1700.120
urn:node:LTER,2013-02-28T00:00:00Z,knb-lter-fce.1033.1
urn:node:LTER,2013-11-05T00:00:00Z,knb-lter-hfr.211.1
urn:node:LTER,2013-04-06T23:00:00Z,knb-lter-bnz.530.5
urn:node:LTER,2013-02-27T00:00:00Z,knb-lter-fce.1013.1
urn:node:LTER,2013-07-31T23:00:00Z,knb-lter-pie.246.1
urn:node:LTER,2013-01-16T00:00:00Z,knb-lter-jrn.20020530.9925
urn:node:LTER,2013-02-27T00:00:00Z,knb-lter-fce.1016.1
urn:node:LTER,2013-12-11T00:00:00Z,knb-lter-arc.10429.3
urn:node:LTER,2013-12-11T00:00:00Z,knb-lter-arc.10445.3
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10267.1
urn:node:LTER,2013-10-20T23:00:00Z,knb-lter-arc.10375.2
urn:node:LTER,2013-12-19T00:00:00Z,knb-lter-arc.10468.1
urn:node:LTER,2013-12-11T00:00:00Z,knb-lter-arc.10443.3
urn:node:LTER,2013-01-15T00:00:00Z,knb-lter-jrn.20020660.9921
urn:node:LTER,2013-02-03T00:00:00Z,knb-lter-bnz.518.7
urn:node:LTER,2013-10-30T23:00:00Z,knb-lter-arc.10395.2
urn:node:LTER,2013-02-27T00:00:00Z,knb-lter-fce.1016.1
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10225.2
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10228.2
urn:node:LTER,2013-04-01T23:00:00Z,knb-lter-arc.10187.3
urn:node:LTER,2013-04-29T23:00:00Z,knb-lter-fce.1082.6
urn:node:LTER,2013-10-30T23:00:00Z,knb-lter-arc.10399.2
urn:node:LTER,2013-12-19T00:00:00Z,knb-lter-arc.10465.1
urn:node:LTER,2013-06-03T23:00:00Z,knb-lter-arc.10329.6
urn:node:LTER,2013-10-03T23:00:00Z,knb-lter-bes.1770.120
urn:node:LTER,2013-09-30T23:00:00Z,knb-lter-arc.10334.2
urn:node:LTER,2013-12-05T00:00:00Z,knb-lter-kbs.128.1
urn:node:LTER,2013-10-21T23:00:00Z,knb-lter-pie.276.1
urn:node:LTER,2013-02-03T00:00:00Z,knb-lter-bnz.504.6
urn:node:LTER,2013-05-07T23:00:00Z,knb-lter-arc.10243.2
urn:node:LTER,2013-07-12T23:00:00Z,knb-lter-fce.1070.5
urn:node:LTER,2013-06-03T23:00:00Z,knb-lter-fce.1125.2
urn:node:LTER,2013-04-26T23:00:00Z,knb-lter-fce.1074.7
urn:node:LTER,2013-10-20T23:00:00Z,knb-lter-arc.10353.2
urn:node:LTER,2013-12-11T00:00:00Z,knb-lter-arc.10430.3
urn:node:LTER,2013-03-25T23:00:00Z,knb-lter-arc.10169.2
urn:node:LTER,2013-12-11T00:00:00Z,knb-lter-arc.10457.3
urn:node:LTER,2013-02-27T00:00:00Z,knb-lter-fce.1024.1
