authoritativeMN,dateUploaded,identifier
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1159.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1161.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1162.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1166.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1158.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1173.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1175.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1171.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1174.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1170.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1172.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1169.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1168.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1184.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1180.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1185.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1183.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1187.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1179.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1181.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1182.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1178.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1198.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1195.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1193.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1196.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1194.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1189.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1192.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1186.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1199.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1201.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1205.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1202.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1206.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1200.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1204.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1209.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1203.2
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1207.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1142.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1210.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1211.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1319.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1327.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1345.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1335.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1325.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1321.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1338.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1347.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1366.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1359.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1353.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1371.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1357.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1349.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1361.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1463.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1469.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1466.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1468.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1465.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1462.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1470.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1464.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1373.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1478.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1480.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1481.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1471.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1474.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1473.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1476.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1486.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1487.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1488.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1484.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1483.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1485.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1574.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1572.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1583.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1582.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1585.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1586.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1579.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1588.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1584.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1587.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1332.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1467.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1581.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1577.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1355.2
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-bes.1.570
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-bes.2.570
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-kbs.21.24
urn:node:LTER,2005-08-03T23:00:00Z,knb-lter-sev.149.43481
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.4041.10
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-and.3990.5
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-and.3982.7
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.4062.7
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.3222.23
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.4052.7
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.7.6
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.12.4
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.118.6
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1432.8
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1431.7
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1430.6
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1433.6
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1434.6
urn:node:LTER,2005-10-05T23:00:00Z,knb-lter-sev.106.56214
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1410.8
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1409.6
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1399.7
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1411.8
urn:node:LTER,2005-08-03T23:00:00Z,knb-lter-arc.1412.5
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1416.5
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1413.5
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1452.5
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1419.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1420.6
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1428.8
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1418.9
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1417.8
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.32.10
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.33.11
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1396.8
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1388.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1391.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1395.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1397.8
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.34.10
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1415.5
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1429.6
urn:node:LTER,2005-08-23T23:00:00Z,knb-lter-pie.72.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-and.2720.8
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-and.4031.8
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.2732.7
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-and.3238.5
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-and.4044.5
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-and.3167.6
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-and.2721.6
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-and.2733.7
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.3169.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-and.2722.6
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.3137.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-and.2727.7
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.3142.7
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-and.4035.6
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.3189.10
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.3184.7
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.3168.8
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-and.2725.6
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.3190.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-and.4027.11
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-and.4002.5
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.3234.6
urn:node:LTER,2005-10-05T23:00:00Z,knb-lter-sev.192.73916
urn:node:LTER,2005-08-06T23:00:00Z,knb-lter-vcr.96.15
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1384.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1393.8
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1405.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1377.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1382.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1381.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1380.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1378.7
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.8.6
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.9.4
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.36.11
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.97.8
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.101.8
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1403.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1402.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1401.7
urn:node:LTER,2005-09-10T23:00:00Z,knb-lter-vcr.143.19
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1392.8
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1394.8
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1389.8
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1400.8
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1408.8
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1407.7
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.11.4
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.10.4
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.13.5
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.117.6
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.114.5
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.116.5
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.115.5
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1383.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1386.9
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1387.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1385.8
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.14.4
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-pie.16.5
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1374.8
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1376.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1375.7
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.100.23
urn:node:LTER,2005-09-23T23:00:00Z,knb-lter-bnz.3.18
urn:node:LTER,2005-09-22T23:00:00Z,knb-lter-bnz.32.18
urn:node:LTER,2005-09-23T23:00:00Z,knb-lter-bnz.34.18
urn:node:LTER,2005-09-22T23:00:00Z,knb-lter-bnz.100.19
urn:node:LTER,2005-09-22T23:00:00Z,knb-lter-bnz.101.19
urn:node:LTER,2005-09-22T23:00:00Z,knb-lter-bnz.66.19
urn:node:LTER,2005-09-23T23:00:00Z,knb-lter-bnz.69.20
urn:node:LTER,2005-09-23T23:00:00Z,knb-lter-bnz.68.18
urn:node:LTER,2005-09-22T23:00:00Z,knb-lter-bnz.67.20
urn:node:LTER,2005-09-23T23:00:00Z,knb-lter-bnz.70.19
urn:node:LTER,2005-09-22T23:00:00Z,knb-lter-bnz.123.18
urn:node:LTER,2005-09-22T23:00:00Z,knb-lter-bnz.124.18
urn:node:LTER,2005-09-22T23:00:00Z,knb-lter-bnz.148.18
urn:node:LTER,2005-09-23T23:00:00Z,knb-lter-bnz.147.19
urn:node:LTER,2005-09-22T23:00:00Z,knb-lter-bnz.146.18
urn:node:LTER,2005-09-23T23:00:00Z,knb-lter-bnz.191.21
urn:node:LTER,2005-09-22T23:00:00Z,knb-lter-bnz.193.18
urn:node:LTER,2005-09-22T23:00:00Z,knb-lter-bnz.194.19
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1530.4
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1532.4
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1529.4
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.75.23
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.30.21
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.29.19
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.6.21
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.229.21
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.228.20
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.227.30
urn:node:LTER,2005-08-14T23:00:00Z,knb-lter-and.3192.9
urn:node:LTER,2005-08-02T23:00:00Z,knb-lter-vcr.40.16
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-ntl.15.10
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.9.15
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.6.14
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.58.20
urn:node:LTER,2005-08-04T23:00:00Z,knb-lter-vcr.41.15
urn:node:LTER,2005-08-08T23:00:00Z,knb-lter-vcr.34.14
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.43.16
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.129.15
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.91.16
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.15.17
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.108.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.111.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.109.6
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.96.12
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.66.17
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.112.17
urn:node:LTER,2005-08-06T23:00:00Z,knb-lter-vcr.86.15
urn:node:LTER,2005-08-06T23:00:00Z,knb-lter-vcr.84.15
urn:node:LTER,2005-08-06T23:00:00Z,knb-lter-vcr.98.15
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.35.18
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.46.19
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.8.16
urn:node:LTER,2005-08-02T23:00:00Z,knb-lter-vcr.30.18
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.114.4
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.113.6
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.97.10
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.141.18
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.120.14
urn:node:LTER,2005-08-03T23:00:00Z,knb-lter-vcr.18.18
urn:node:LTER,2005-08-06T23:00:00Z,knb-lter-vcr.83.16
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.37.19
urn:node:LTER,2005-08-08T23:00:00Z,knb-lter-vcr.115.17
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.105.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.104.6
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.107.7
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.98.10
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.35.3
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.33.4
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-arc.1421.6
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-sev.189.22240
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-sev.195.18899
urn:node:LTER,2005-08-03T23:00:00Z,knb-lter-sev.152.115354
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1008.9
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1011.9
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-sev.193.18941
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-sev.194.18932
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-sev.198.18170
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-sev.197.18185
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1010.8
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1012.8
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-arc.1015.9
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.65.15
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.11.32
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.10.32
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.12.32
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.46.22
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.54.31
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.45.31
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.47.31
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.53.29
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.50.21
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.49.21
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.51.29
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.84.31
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.86.31
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.87.31
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.83.31
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.85.31
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.32.21
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.89.19
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-kbs.25.23
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.3.20
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.7.19
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.5.19
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.22.19
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.14.21
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.21.20
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.18.39
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.31.29
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.15.31
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.17.31
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.13.39
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.74.32
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.70.39
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.77.32
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.80.32
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.76.32
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.78.32
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.68.21
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.66.29
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.132.29
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-gce.82.31
urn:node:LTER,2005-07-28T23:00:00Z,knb-lter-vcr.39.14
urn:node:LTER,2005-07-29T23:00:00Z,knb-lter-vcr.27.15
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.102.11
urn:node:LTER,2005-07-27T23:00:00Z,knb-lter-nwt.69.7
