authoritativeMN,dateUploaded,identifier
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.33.15
urn:node:LTER,2006-06-09T23:00:00Z,doi:10.6073/AA/knb-lter-mcm.243.3
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.50.570
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.58.5
urn:node:LTER,2006-01-26T00:00:00Z,doi:10.6073/AA/knb-lter-fce.231.6
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.9006.8
urn:node:LTER,2006-08-04T23:00:00Z,knb-lter-kbs.33.23
urn:node:LTER,2006-02-01T00:00:00Z,doi:10.6073/AA/knb-lter-fce.242.5
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.42.6
urn:node:LTER,2006-03-30T00:00:00Z,doi:10.6073/AA/knb-lter-mcm.7001.2
urn:node:LTER,2006-09-12T23:00:00Z,knb-lter-ntl.153.9
urn:node:LTER,2006-12-06T00:00:00Z,knb-lter-sev.8.137545
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.28.3
urn:node:LTER,2006-02-19T00:00:00Z,knb-lter-arc.1603.9
urn:node:LTER,2006-02-02T00:00:00Z,doi:10.6073/AA/knb-lter-fce.261.5
urn:node:LTER,2006-02-01T00:00:00Z,doi:10.6073/AA/knb-lter-fce.247.5
urn:node:LTER,2006-02-23T00:00:00Z,doi:10.6073/AA/knb-lter-mcm.31.2
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.76.570
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.44.18
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.8518.4
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.34.570
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.45.570
urn:node:LTER,2006-11-29T00:00:00Z,doi:10.6073/AA/knb-lter-nin.4063.4
urn:node:LTER,2006-02-01T00:00:00Z,doi:10.6073/AA/knb-lter-fce.247.5
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.14.570
urn:node:LTER,2006-09-12T23:00:00Z,knb-lter-ntl.148.10
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.16384.4
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.10315.4
urn:node:LTER,2006-06-09T23:00:00Z,doi:10.6073/AA/knb-lter-mcm.226.4
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.75.570
urn:node:LTER,2006-01-20T00:00:00Z,doi:10.6073/AA/knb-lter-fce.175.5
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.8150.4
urn:node:LTER,2006-11-22T00:00:00Z,doi:10.6073/AA/knb-lter-nin.22146.4
urn:node:LTER,2006-09-06T23:00:00Z,doi:10.6073/AA/knb-lter-fce.274.6
urn:node:LTER,2006-05-22T23:00:00Z,doi:10.6073/AA/knb-lter-and.4339.4
urn:node:LTER,2006-03-29T00:00:00Z,doi:10.6073/AA/knb-lter-mcm.2011.3
urn:node:LTER,2006-09-12T23:00:00Z,knb-lter-ntl.145.9
urn:node:LTER,2006-12-25T00:00:00Z,knb-lter-gce.286.22
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.85.570
urn:node:LTER,2006-01-15T00:00:00Z,doi:10.6073/AA/knb-lter-fce.159.5
urn:node:LTER,2006-03-30T00:00:00Z,knb-lter-mcm.7012.8
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.61.570
urn:node:LTER,2006-03-13T00:00:00Z,knb-lter-hfr.12.17
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.47.15
urn:node:LTER,2006-01-21T00:00:00Z,doi:10.6073/AA/knb-lter-fce.179.5
urn:node:LTER,2006-01-12T00:00:00Z,knb-lter-bes.5.570
urn:node:LTER,2006-01-26T00:00:00Z,doi:10.6073/AA/knb-lter-fce.223.6
urn:node:LTER,2006-02-23T00:00:00Z,doi:10.6073/AA/knb-lter-mcm.72.3
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.6619.4
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.87.570
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.66.4
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.16504.4
urn:node:LTER,2006-11-22T00:00:00Z,doi:10.6073/AA/knb-lter-nin.18165.4
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.36349.4
urn:node:LTER,2006-09-12T23:00:00Z,knb-lter-ntl.147.9
urn:node:LTER,2006-03-15T00:00:00Z,knb-lter-hfr.102.18
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.74.14
urn:node:LTER,2006-03-30T00:00:00Z,knb-lter-mcm.7016.8
urn:node:LTER,2006-11-22T00:00:00Z,doi:10.6073/AA/knb-lter-nin.16176.4
urn:node:LTER,2006-01-15T00:00:00Z,doi:10.6073/AA/knb-lter-fce.169.5
urn:node:LTER,2006-03-13T00:00:00Z,knb-lter-hfr.3.22
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.28.14
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.25.13
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.29.570
urn:node:LTER,2006-11-22T00:00:00Z,doi:10.6073/AA/knb-lter-nin.20155.4
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.57.13
urn:node:LTER,2006-09-12T23:00:00Z,knb-lter-ntl.157.9
urn:node:LTER,2006-09-06T23:00:00Z,doi:10.6073/AA/knb-lter-fce.275.6
urn:node:LTER,2006-06-09T23:00:00Z,doi:10.6073/AA/knb-lter-mcm.234.3
urn:node:LTER,2006-01-21T00:00:00Z,doi:10.6073/AA/knb-lter-fce.178.5
urn:node:LTER,2006-01-12T00:00:00Z,knb-lter-bes.8.570
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.63.570
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.49.16
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.2672.4
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.79.570
urn:node:LTER,2006-06-09T23:00:00Z,doi:10.6073/AA/knb-lter-mcm.241.3
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.74.570
urn:node:LTER,2006-01-24T00:00:00Z,doi:10.6073/AA/knb-lter-fce.184.5
urn:node:LTER,2006-05-24T23:00:00Z,knb-lter-mcm.4004.8
urn:node:LTER,2006-09-06T23:00:00Z,doi:10.6073/AA/knb-lter-fce.275.6
urn:node:LTER,2006-03-30T00:00:00Z,knb-lter-mcm.7008.8
urn:node:LTER,2006-01-15T00:00:00Z,doi:10.6073/AA/knb-lter-fce.156.5
urn:node:LTER,2006-11-15T00:00:00Z,knb-lter-arc.10006.7
urn:node:LTER,2006-01-26T00:00:00Z,doi:10.6073/AA/knb-lter-fce.233.6
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.11.570
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.66.19
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.66.4
urn:node:LTER,2006-01-12T00:00:00Z,knb-lter-bes.6.570
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.9012.6
urn:node:LTER,2006-08-09T23:00:00Z,knb-lter-bes.96.570
urn:node:LTER,2006-05-08T23:00:00Z,doi:10.6073/AA/knb-lter-and.4012.5
urn:node:LTER,2006-01-12T00:00:00Z,knb-lter-bes.9.570
urn:node:LTER,2006-05-24T23:00:00Z,knb-lter-mcm.4003.6
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.22357.4
urn:node:LTER,2006-02-01T00:00:00Z,doi:10.6073/AA/knb-lter-fce.246.5
urn:node:LTER,2006-03-30T00:00:00Z,knb-lter-mcm.7005.9
urn:node:LTER,2006-12-25T00:00:00Z,knb-lter-gce.288.22
urn:node:LTER,2006-06-09T23:00:00Z,doi:10.6073/AA/knb-lter-mcm.237.3
urn:node:LTER,2006-02-23T00:00:00Z,doi:10.6073/AA/knb-lter-mcm.8.2
urn:node:LTER,2006-03-15T00:00:00Z,knb-lter-hfr.101.16
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.12301.4
urn:node:LTER,2006-02-22T00:00:00Z,doi:10.6073/AA/knb-lter-fce.270.6
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.16.570
urn:node:LTER,2006-02-01T00:00:00Z,doi:10.6073/AA/knb-lter-fce.248.5
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.9020.6
urn:node:LTER,2006-12-18T00:00:00Z,knb-lter-gce.280.24
urn:node:LTER,2006-01-25T00:00:00Z,doi:10.6073/AA/knb-lter-fce.194.5
urn:node:LTER,2006-06-09T23:00:00Z,doi:10.6073/AA/knb-lter-mcm.246.3
urn:node:LTER,2006-02-01T00:00:00Z,doi:10.6073/AA/knb-lter-fce.252.5
urn:node:LTER,2006-06-09T23:00:00Z,knb-lter-mcm.256.4
urn:node:LTER,2006-06-09T23:00:00Z,doi:10.6073/AA/knb-lter-mcm.257.3
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.69.24
urn:node:LTER,2006-02-15T00:00:00Z,doi:10.6073/AA/knb-lter-fce.265.6
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.9015.9
urn:node:LTER,2006-09-06T23:00:00Z,doi:10.6073/AA/knb-lter-fce.274.6
urn:node:LTER,2006-05-24T23:00:00Z,knb-lter-mcm.4004.8
urn:node:LTER,2006-01-26T00:00:00Z,doi:10.6073/AA/knb-lter-fce.230.6
urn:node:LTER,2006-03-30T00:00:00Z,knb-lter-mcm.7002.11
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.6161.4
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.91.17
urn:node:LTER,2006-12-20T00:00:00Z,knb-lter-bes.109.570
urn:node:LTER,2006-07-18T23:00:00Z,doi:10.6073/AA/knb-lter-and.4338.3
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.8734.4
urn:node:LTER,2006-04-23T23:00:00Z,knb-lter-vcr.147.22
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.58.5
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.113.570
urn:node:LTER,2006-01-24T00:00:00Z,doi:10.6073/AA/knb-lter-fce.183.5
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.72.570
urn:node:LTER,2006-03-29T00:00:00Z,doi:10.6073/AA/knb-lter-mcm.2001.3
urn:node:LTER,2006-09-05T23:00:00Z,doi:10.6073/AA/knb-lter-mcm.88.6
urn:node:LTER,2006-03-13T00:00:00Z,knb-lter-hfr.19.13
urn:node:LTER,2006-01-26T00:00:00Z,doi:10.6073/AA/knb-lter-fce.225.6
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.3.3
urn:node:LTER,2006-03-29T00:00:00Z,knb-lter-mcm.2000.4
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.48.570
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.32372.4
urn:node:LTER,2006-01-24T00:00:00Z,doi:10.6073/AA/knb-lter-fce.182.5
urn:node:LTER,2006-08-09T23:00:00Z,knb-lter-bes.96.570
urn:node:LTER,2006-02-03T00:00:00Z,knb-lter-vcr.121.17
urn:node:LTER,2006-01-20T00:00:00Z,doi:10.6073/AA/knb-lter-fce.175.5
urn:node:LTER,2006-02-24T00:00:00Z,knb-lter-mcm.20.5
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.11.570
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.113.570
urn:node:LTER,2006-11-21T00:00:00Z,doi:10.6073/AA/knb-lter-nin.14467.4
urn:node:LTER,2006-06-09T23:00:00Z,knb-lter-mcm.240.4
urn:node:LTER,2006-12-25T00:00:00Z,knb-lter-gce.285.22
urn:node:LTER,2006-09-09T23:00:00Z,knb-lter-mcm.4009.4
urn:node:LTER,2006-02-01T00:00:00Z,doi:10.6073/AA/knb-lter-fce.242.5
urn:node:LTER,2006-04-24T23:00:00Z,knb-lter-and.4341.23
urn:node:LTER,2006-06-09T23:00:00Z,knb-lter-mcm.256.4
urn:node:LTER,2006-09-12T23:00:00Z,knb-lter-ntl.145.9
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.21.6
urn:node:LTER,2006-02-23T00:00:00Z,knb-lter-mcm.9014.6
urn:node:LTER,2006-01-25T00:00:00Z,doi:10.6073/AA/knb-lter-fce.199.5
urn:node:LTER,2006-03-30T00:00:00Z,knb-lter-mcm.7013.10
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.77.14
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.57.13
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.47.15
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.59.570
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.43.17
urn:node:LTER,2006-02-26T00:00:00Z,knb-lter-arc.1605.7
urn:node:LTER,2006-03-30T00:00:00Z,knb-lter-mcm.7011.9
urn:node:LTER,2006-11-28T00:00:00Z,knb-lter-ntl.150.9
urn:node:LTER,2006-03-13T00:00:00Z,knb-lter-hfr.16.14
urn:node:LTER,2006-07-28T23:00:00Z,knb-lter-bes.70.570
urn:node:LTER,2006-02-22T00:00:00Z,doi:10.6073/AA/knb-lter-fce.269.6
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.31.19
urn:node:LTER,2006-01-21T00:00:00Z,doi:10.6073/AA/knb-lter-fce.178.5
urn:node:LTER,2006-01-27T00:00:00Z,doi:10.6073/AA/knb-lter-fce.176.5
urn:node:LTER,2006-03-29T00:00:00Z,knb-lter-mcm.2008.5
urn:node:LTER,2006-03-14T00:00:00Z,knb-lter-hfr.46.16
