identifier,authoritativeMN,dateUploaded
knb-lter-hfr.159.12,urn:node:LTER,2010-06-25T23:00:00Z
knb-lter-vcr.179.16,urn:node:LTER,2010-02-26T00:00:00Z
knb-lter-arc.10067.3,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10043.4,urn:node:LTER,2010-01-23T00:00:00Z
knb-lter-arc.10049.4,urn:node:LTER,2010-01-23T00:00:00Z
knb-lter-arc.10089.5,urn:node:LTER,2010-03-22T23:00:00Z
knb-lter-arc.10085.7,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10066.4,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10077.6,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10069.3,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10070.3,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10100.4,urn:node:LTER,2010-04-21T23:00:00Z
knb-lter-arc.10098.4,urn:node:LTER,2010-04-21T23:00:00Z
knb-lter-arc.10096.4,urn:node:LTER,2010-04-21T23:00:00Z
knb-lter-arc.10093.4,urn:node:LTER,2010-03-22T23:00:00Z
knb-lter-arc.10079.4,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10082.5,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10083.7,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10084.7,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10103.5,urn:node:LTER,2010-04-21T23:00:00Z
knb-lter-arc.10102.3,urn:node:LTER,2010-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.86133.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.32133.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.56012.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.115153.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.116145.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.126141.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.143122.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.113153.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.130133.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.109133.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.123141.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.129133.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.137122.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.135122.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.134122.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.139122.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.131133.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.144122.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.32002.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.36002.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.25014.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.42133.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.36093.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.36014.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.36133.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.19014.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.42002.123,urn:node:LTER,2010-06-24T23:00:00Z
knb-lter-cdr.76001.123,urn:node:LTER,2010-06-24T23:00:00Z
knb-lter-cdr.8001.123,urn:node:LTER,2010-06-24T23:00:00Z
knb-lter-cdr.32001.123,urn:node:LTER,2010-06-15T23:00:00Z
knb-lter-cdr.45001.123,urn:node:LTER,2010-06-16T23:00:00Z
knb-lter-cdr.56001.123,urn:node:LTER,2010-06-16T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.56054.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.5133.123,urn:node:LTER,2010-07-06T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.49120.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.56002.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.5153.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.68014.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.59141.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.56093.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.59120.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.64015.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.64153.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.70054.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.76120.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.81133.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.70133.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.45002.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.45014.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.49141.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.64012.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.124141.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.70153.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.82153.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.48002.123,urn:node:LTER,2010-06-24T23:00:00Z
knb-lter-gce.326.26,urn:node:LTER,2010-11-14T00:00:00Z
knb-lter-hfr.160.16,urn:node:LTER,2010-07-16T23:00:00Z
knb-lter-gce.320.25,urn:node:LTER,2010-05-08T23:00:00Z
knb-lter-gce.325.25,urn:node:LTER,2010-11-14T00:00:00Z
knb-lter-gce.319.24,urn:node:LTER,2010-05-08T23:00:00Z
knb-lter-bnz.433.14,urn:node:LTER,2010-05-19T23:00:00Z
knb-lter-bnz.434.14,urn:node:LTER,2010-05-19T23:00:00Z
knb-lter-bnz.448.15,urn:node:LTER,2010-05-19T23:00:00Z
knb-lter-bnz.449.15,urn:node:LTER,2010-05-19T23:00:00Z
knb-lter-bnz.411.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.410.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.409.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-gce.321.18,urn:node:LTER,2010-10-16T23:00:00Z
knb-lter-gce.318.18,urn:node:LTER,2010-02-07T00:00:00Z
knb-lter-bnz.428.14,urn:node:LTER,2010-05-19T23:00:00Z
knb-lter-bnz.423.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.424.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.425.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.432.14,urn:node:LTER,2010-05-19T23:00:00Z
knb-lter-bnz.429.14,urn:node:LTER,2010-05-19T23:00:00Z
knb-lter-bnz.413.15,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.415.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.417.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.419.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.420.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.444.14,urn:node:LTER,2010-05-19T23:00:00Z
knb-lter-bnz.445.14,urn:node:LTER,2010-05-19T23:00:00Z
knb-lter-bnz.446.14,urn:node:LTER,2010-05-19T23:00:00Z
knb-lter-bnz.406.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.402.14,urn:node:LTER,2010-02-19T00:00:00Z
knb-lter-bnz.403.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.401.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-bnz.404.14,urn:node:LTER,2010-02-19T00:00:00Z
knb-lter-bnz.405.14,urn:node:LTER,2010-02-12T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.142122.123,urn:node:LTER,2010-06-18T23:00:00Z
knb-lter-arc.10056.4,urn:node:LTER,2010-01-24T00:00:00Z
knb-lter-arc.10061.4,urn:node:LTER,2010-01-24T00:00:00Z
knb-lter-arc.10060.5,urn:node:LTER,2010-01-24T00:00:00Z
knb-lter-arc.10078.5,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10076.5,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10055.4,urn:node:LTER,2010-01-24T00:00:00Z
knb-lter-arc.10053.4,urn:node:LTER,2010-01-24T00:00:00Z
knb-lter-ntl.263.4,urn:node:LTER,2010-07-24T23:00:00Z
knb-lter-gce.329.20,urn:node:LTER,2010-11-30T00:00:00Z
knb-lter-bnz.426.14,urn:node:LTER,2010-02-12T00:00:00Z
knb-lter-gce.323.21,urn:node:LTER,2010-11-14T00:00:00Z
knb-lter-gce.324.21,urn:node:LTER,2010-11-14T00:00:00Z
knb-lter-hfr.158.11,urn:node:LTER,2010-06-25T23:00:00Z
knb-lter-cdr.36001.123,urn:node:LTER,2010-07-06T23:00:00Z
knb-lter-gce.327.20,urn:node:LTER,2010-11-14T00:00:00Z
knb-lter-gce.328.20,urn:node:LTER,2010-11-14T00:00:00Z
knb-lter-mcr.5001.9,urn:node:LTER,2010-05-14T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.8133.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.30120.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.52141.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.48120.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.76002.123,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.62014.123,urn:node:LTER,2010-06-21T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.110133.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.133122.123,urn:node:LTER,2010-06-18T23:00:00Z
doi:10.6073/AA/knb-lter-cdr.115112.123,urn:node:LTER,2010-06-18T23:00:00Z
knb-lter-bes.352.570,urn:node:LTER,2010-01-01T00:00:00Z
knb-lter-bes.246.570,urn:node:LTER,2010-01-01T00:00:00Z
knb-lter-sbc.35.6,urn:node:LTER,2010-08-06T23:00:00Z
knb-lter-sbc.33.8,urn:node:LTER,2010-01-15T00:00:00Z
doi:10.6073/AA/knb-lter-pie.170.1,urn:node:LTER,2010-01-14T00:00:00Z
knb-lter-ntl.260.4,urn:node:LTER,2010-02-25T00:00:00Z
knb-lter-ntl.262.2,urn:node:LTER,2010-06-24T23:00:00Z
doi:10.6073/AA/knb-lter-pie.165.1,urn:node:LTER,2010-01-14T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.94141.123,urn:node:LTER,2010-06-21T23:00:00Z
knb-lter-pie.162.4,urn:node:LTER,2010-01-07T00:00:00Z
knb-lter-sbc.40.8,urn:node:LTER,2010-08-06T23:00:00Z
knb-lter-hfr.165.8,urn:node:LTER,2010-10-01T23:00:00Z
knb-lter-sbc.37.4,urn:node:LTER,2010-08-06T23:00:00Z
knb-lter-sbc.36.8,urn:node:LTER,2010-08-06T23:00:00Z
knb-lter-ntl.264.2,urn:node:LTER,2010-07-24T23:00:00Z
knb-lter-kbs.106.15,urn:node:LTER,2010-11-06T23:00:00Z
knb-lter-kbs.44.23,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-kbs.3.23,urn:node:LTER,2010-06-09T23:00:00Z
knb-lter-kbs.37.23,urn:node:LTER,2010-06-10T23:00:00Z
knb-lter-kbs.48.23,urn:node:LTER,2010-02-03T00:00:00Z
doi:10.6073/AA/knb-lter-cdr.120141.123,urn:node:LTER,2010-06-18T23:00:00Z
knb-lter-kbs.69.16,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-kbs.46.23,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-kbs.53.23,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-kbs.71.16,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-kbs.72.16,urn:node:LTER,2010-02-18T00:00:00Z
knb-lter-kbs.50.23,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-kbs.52.23,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-kbs.70.16,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-kbs.79.16,urn:node:LTER,2010-02-04T00:00:00Z
knb-lter-kbs.74.16,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-kbs.54.16,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-pie.171.4,urn:node:LTER,2010-01-28T00:00:00Z
knb-lter-pie.172.4,urn:node:LTER,2010-01-28T00:00:00Z
knb-lter-ntl.265.3,urn:node:LTER,2010-10-25T23:00:00Z
knb-lter-ntl.258.2,urn:node:LTER,2010-07-24T23:00:00Z
knb-lter-kbs.56.16,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-kbs.57.23,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-hfr.160.15,urn:node:LTER,2010-07-16T23:00:00Z
knb-lter-kbs.55.16,urn:node:LTER,2010-02-03T00:00:00Z
knb-lter-sbc.2007.8,urn:node:LTER,2010-11-19T00:00:00Z
knb-lter-arc.10090.3,urn:node:LTER,2010-03-22T23:00:00Z
knb-lter-arc.10063.3,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10065.3,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-arc.10064.3,urn:node:LTER,2010-03-02T00:00:00Z
knb-lter-bes.550.56,urn:node:LTER,2010-07-13T23:00:00Z
knb-lter-bes.555.56,urn:node:LTER,2010-09-29T23:00:00Z
knb-lter-bes.557.56,urn:node:LTER,2010-09-29T23:00:00Z
knb-lter-bes.574.56,urn:node:LTER,2010-09-29T23:00:00Z
knb-lter-bes.579.56,urn:node:LTER,2010-09-29T23:00:00Z
knb-lter-bes.549.56,urn:node:LTER,2010-07-13T23:00:00Z
knb-lter-bes.561.56,urn:node:LTER,2010-09-29T23:00:00Z
knb-lter-bes.545.56,urn:node:LTER,2010-06-16T23:00:00Z
knb-lter-bes.563.56,urn:node:LTER,2010-09-29T23:00:00Z
knb-lter-bes.569.56,urn:node:LTER,2010-09-29T23:00:00Z
knb-lter-bes.567.56,urn:node:LTER,2010-09-29T23:00:00Z
knb-lter-bes.559.56,urn:node:LTER,2010-09-29T23:00:00Z
knb-lter-bes.554.56,urn:node:LTER,2010-09-29T23:00:00Z
knb-lter-bes.553.56,urn:node:LTER,2010-09-29T23:00:00Z
knb-lter-bes.571.56,urn:node:LTER,2010-09-29T23:00:00Z
