authoritativeMN,dateUploaded,identifier
urn:node:LTER,2008-05-27T23:00:00Z,doi:10.6073/AA/knb-lter-fce.344.5
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.317.5
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.53.3
urn:node:LTER,2008-05-27T23:00:00Z,doi:10.6073/AA/knb-lter-fce.340.5
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.315.5
urn:node:LTER,2008-12-04T00:00:00Z,knb-lter-gce.310.20
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.216.7
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.98.7
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.303.5
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.166.570
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.91.7
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.161.570
urn:node:LTER,2008-12-25T00:00:00Z,knb-lter-gce.314.20
urn:node:LTER,2008-10-03T23:00:00Z,knb-lter-sev.200.71194
urn:node:LTER,2008-07-24T23:00:00Z,doi:10.6073/AA/knb-lter-sev.39699.1
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-bnz.335.17
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.227.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.190.570
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.302.5
urn:node:LTER,2008-11-13T00:00:00Z,doi:10.6073/AA/knb-lter-fce.353.6
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.210.570
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.101.5
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.42.5
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.310.5
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.214.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.118.570
urn:node:LTER,2008-05-27T23:00:00Z,doi:10.6073/AA/knb-lter-fce.341.5
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.85.3
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.210.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.200.570
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.327.5
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.80.3
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.232.570
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.77.3
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.319.19
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.313.18
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.224.570
urn:node:LTER,2008-11-30T00:00:00Z,knb-lter-ntl.230.6
urn:node:LTER,2008-02-12T00:00:00Z,knb-lter-vcr.155.19
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.318.19
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.41.3
urn:node:LTER,2008-11-13T00:00:00Z,doi:10.6073/AA/knb-lter-fce.351.6
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.313.5
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.228.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.191.570
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.92.7
urn:node:LTER,2008-12-04T00:00:00Z,knb-lter-gce.311.39
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-bnz.333.18
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.91.7
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-bnz.334.17
urn:node:LTER,2008-12-11T00:00:00Z,knb-lter-vcr.124.21
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.100.8
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.208.6
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.321.18
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.320.19
urn:node:LTER,2008-11-13T00:00:00Z,doi:10.6073/AA/knb-lter-fce.351.6
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.50.3
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.85.3
urn:node:LTER,2008-12-04T00:00:00Z,knb-lter-gce.311.39
urn:node:LTER,2008-06-02T23:00:00Z,knb-lter-ntl.226.5
urn:node:LTER,2008-06-02T23:00:00Z,knb-lter-ntl.224.8
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-bnz.328.17
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.324.5
urn:node:LTER,2008-12-04T00:00:00Z,knb-lter-gce.309.18
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.208.570
urn:node:LTER,2008-12-04T00:00:00Z,knb-lter-gce.311.39
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.103.3
urn:node:LTER,2008-11-13T00:00:00Z,doi:10.6073/AA/knb-lter-fce.353.6
urn:node:LTER,2008-05-20T23:00:00Z,doi:10.6073/AA/knb-lter-fce.335.5
urn:node:LTER,2008-12-04T00:00:00Z,knb-lter-gce.311.39
urn:node:LTER,2008-04-24T23:00:00Z,doi:10.6073/AA/knb-lter-fce.332.6
urn:node:LTER,2008-01-14T00:00:00Z,knb-lter-gce.302.22
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-bnz.324.18
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-sev.289.65909
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.91.7
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-bnz.327.17
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.217.570
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.317.19
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.230.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.211.570
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.74.3
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.192.570
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.60.3
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.321.18
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-bnz.323.17
urn:node:LTER,2008-05-27T23:00:00Z,doi:10.6073/AA/knb-lter-fce.343.5
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.323.5
urn:node:LTER,2008-03-11T23:00:00Z,knb-lter-hfr.70.19
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.217.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.120.570
urn:node:LTER,2008-10-01T23:00:00Z,knb-lter-mcm.6002.4
urn:node:LTER,2008-10-15T23:00:00Z,knb-lter-arc.10017.8
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.312.19
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-bnz.335.17
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.201.570
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.317.5
urn:node:LTER,2008-12-25T00:00:00Z,knb-lter-gce.315.20
urn:node:LTER,2008-03-22T23:00:00Z,knb-lter-and.4528.9
urn:node:LTER,2008-06-02T23:00:00Z,knb-lter-ntl.225.8
urn:node:LTER,2008-10-24T23:00:00Z,doi:10.6073/AA/knb-lter-fce.347.5
urn:node:LTER,2008-03-18T23:00:00Z,knb-lter-sbc.23.11
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.77.3
urn:node:LTER,2008-12-18T00:00:00Z,knb-lter-gce.313.26
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.83.3
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-bnz.332.18
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.118.570
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.327.5
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.173.570
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.299.5
urn:node:LTER,2008-05-27T23:00:00Z,doi:10.6073/AA/knb-lter-fce.343.5
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.195.570
urn:node:LTER,2008-05-27T23:00:00Z,doi:10.6073/AA/knb-lter-fce.339.5
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.317.19
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.86.3
urn:node:LTER,2008-10-01T23:00:00Z,knb-lter-mcm.6001.4
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.118.570
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.312.19
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.85.3
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.219.570
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.309.5
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.320.19
urn:node:LTER,2008-11-27T00:00:00Z,doi:10.6073/AA/knb-lter-fce.354.5
urn:node:LTER,2008-06-16T23:00:00Z,knb-lter-gce.305.19
urn:node:LTER,2008-04-24T23:00:00Z,doi:10.6073/AA/knb-lter-fce.330.6
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.53.3
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.217.570
urn:node:LTER,2008-12-25T00:00:00Z,knb-lter-gce.314.20
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-sev.96.37521
urn:node:LTER,2008-12-11T00:00:00Z,knb-lter-vcr.124.21
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.217.570
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.311.18
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.80.3
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.197.570
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.318.19
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.76.3
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.309.5
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.190.570
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.320.5
urn:node:LTER,2008-05-27T23:00:00Z,doi:10.6073/AA/knb-lter-fce.338.5
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.95.7
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.53.3
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.318.5
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.169.570
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.101.5
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.77.3
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.51.3
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.201.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.210.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.121.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.181.570
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.74.3
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.301.5
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.80.3
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.198.570
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.41.5
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.91.7
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.309.20
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.59.3
urn:node:LTER,2008-10-01T23:00:00Z,knb-lter-mcm.6001.4
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.164.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.228.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.183.570
urn:node:LTER,2008-10-03T23:00:00Z,knb-lter-sev.200.71194
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.162.570
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.299.5
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.309.5
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.185.570
urn:node:LTER,2008-12-04T00:00:00Z,knb-lter-gce.309.18
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.96.5
urn:node:LTER,2008-05-27T23:00:00Z,doi:10.6073/AA/knb-lter-fce.344.5
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-bnz.335.17
urn:node:LTER,2008-06-16T23:00:00Z,knb-lter-gce.306.30
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.192.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.195.570
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.75.3
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.326.5
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.166.570
urn:node:LTER,2008-07-24T23:00:00Z,knb-lter-bnz.334.17
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.318.5
urn:node:LTER,2008-05-06T23:00:00Z,knb-lter-hfr.98.14
urn:node:LTER,2008-10-02T23:00:00Z,knb-lter-mcm.6003.4
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.106.6
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.319.19
urn:node:LTER,2008-12-25T00:00:00Z,knb-lter-gce.315.20
urn:node:LTER,2008-03-01T00:00:00Z,knb-lter-bnz.317.19
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.234.570
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.109.6
urn:node:LTER,2008-03-11T23:00:00Z,knb-lter-hfr.70.19
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.219.570
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.320.5
urn:node:LTER,2008-04-24T23:00:00Z,doi:10.6073/AA/knb-lter-fce.330.6
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.120.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.195.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.199.570
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.41.5
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.226.570
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.172.570
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.313.5
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.84.3
urn:node:LTER,2008-04-05T23:00:00Z,doi:10.6073/AA/knb-lter-knz.59.3
urn:node:LTER,2008-08-01T23:00:00Z,knb-lter-ntl.74.3
urn:node:LTER,2008-11-09T00:00:00Z,knb-lter-bnz.339.18
urn:node:LTER,2008-05-13T23:00:00Z,knb-lter-bes.196.570
urn:node:LTER,2008-06-16T23:00:00Z,knb-lter-gce.307.21
urn:node:LTER,2008-04-21T23:00:00Z,doi:10.6073/AA/knb-lter-fce.303.5
