authoritativeMN,dateUploaded,identifier
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.3012.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.3007.6
urn:node:LTER,2009-02-03T00:00:00Z,knb-lter-arc.10021.5
urn:node:LTER,2009-08-09T23:00:00Z,doi:10.6073/AA/knb-lter-fce.387.6
urn:node:LTER,2009-04-01T23:00:00Z,knb-lter-bnz.377.16
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.357.17
urn:node:LTER,2009-09-16T23:00:00Z,knb-lter-hfr.148.8
urn:node:LTER,2009-04-29T23:00:00Z,doi:10.6073/AA/knb-lter-luq.136.3
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5003.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.3001.6
urn:node:LTER,2009-04-25T23:00:00Z,doi:10.6073/AA/knb-lter-luq.124.3
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.3002.5
urn:node:LTER,2009-04-25T23:00:00Z,doi:10.6073/AA/knb-lter-luq.28.2
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.1014.6
urn:node:LTER,2009-09-24T23:00:00Z,doi:10.6073/AA/knb-lter-fce.391.5
urn:node:LTER,2009-04-01T23:00:00Z,knb-lter-bnz.367.16
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.135.7
urn:node:LTER,2009-08-13T23:00:00Z,knb-lter-sbc.1103.6
urn:node:LTER,2009-10-22T23:00:00Z,doi:10.6073/AA/knb-lter-and.4342.4
urn:node:LTER,2009-06-03T23:00:00Z,knb-lter-ntl.252.2
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.1003.6
urn:node:LTER,2009-08-13T23:00:00Z,knb-lter-sbc.1111.5
urn:node:LTER,2009-04-01T23:00:00Z,knb-lter-bnz.369.16
urn:node:LTER,2009-06-03T23:00:00Z,knb-lter-ntl.247.2
urn:node:LTER,2009-10-07T23:00:00Z,doi:10.6073/AA/knb-lter-fce.395.5
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.396.56
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5001.5
urn:node:LTER,2009-02-05T00:00:00Z,knb-lter-hfr.120.13
urn:node:LTER,2009-02-28T00:00:00Z,knb-lter-ntl.189.8
urn:node:LTER,2009-10-08T23:00:00Z,knb-lter-bnz.388.16
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5015.5
urn:node:LTER,2009-05-06T23:00:00Z,knb-lter-arc.10022.6
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.398.56
urn:node:LTER,2009-04-01T23:00:00Z,knb-lter-hfr.124.11
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.362.17
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.410.120
urn:node:LTER,2009-08-11T23:00:00Z,doi:10.6073/AA/knb-lter-fce.389.5
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.351.16
urn:node:LTER,2009-08-13T23:00:00Z,knb-lter-sbc.1102.6
urn:node:LTER,2009-06-03T23:00:00Z,knb-lter-ntl.250.2
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.138.8
urn:node:LTER,2009-02-12T00:00:00Z,knb-lter-hfr.116.11
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.3008.6
urn:node:LTER,2009-02-03T00:00:00Z,knb-lter-arc.10019.3
urn:node:LTER,2009-06-03T23:00:00Z,knb-lter-ntl.249.2
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1206.5
urn:node:LTER,2009-10-14T23:00:00Z,knb-lter-bnz.389.16
urn:node:LTER,2009-07-14T23:00:00Z,knb-lter-sbc.32.12
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5007.5
urn:node:LTER,2009-04-25T23:00:00Z,doi:10.6073/AA/knb-lter-luq.124.3
urn:node:LTER,2009-08-13T23:00:00Z,knb-lter-sbc.1107.6
urn:node:LTER,2009-12-09T00:00:00Z,doi:10.6073/AA/knb-lter-nwt.418.3
urn:node:LTER,2009-11-15T00:00:00Z,doi:10.6073/AA/knb-lter-fce.405.6
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.90.14
urn:node:LTER,2009-08-24T23:00:00Z,knb-lter-sbc.30.13
urn:node:LTER,2009-12-17T00:00:00Z,knb-lter-hfr.157.8
urn:node:LTER,2009-07-02T23:00:00Z,knb-lter-arc.10026.5
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.410.120
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.3010.7
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.353.16
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1209.5
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.416.56
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1204.5
urn:node:LTER,2009-06-09T23:00:00Z,knb-lter-mcm.4012.4
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.138.8
urn:node:LTER,2009-02-25T00:00:00Z,doi:10.6073/AA/knb-lter-fce.359.5
urn:node:LTER,2009-05-03T23:00:00Z,doi:10.6073/AA/knb-lter-luq.141.3
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.141.7
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.1001.7
urn:node:LTER,2009-02-28T00:00:00Z,knb-lter-ntl.244.8
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.3008.6
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1205.5
urn:node:LTER,2009-08-13T23:00:00Z,knb-lter-sbc.1115.5
urn:node:LTER,2009-02-05T00:00:00Z,knb-lter-hfr.120.13
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.387.570
urn:node:LTER,2009-02-25T00:00:00Z,doi:10.6073/AA/knb-lter-fce.364.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5007.5
urn:node:LTER,2009-08-13T23:00:00Z,knb-lter-sbc.1111.5
urn:node:LTER,2009-12-27T00:00:00Z,knb-lter-bes.117.570
urn:node:LTER,2009-04-27T23:00:00Z,knb-lter-sbc.1016.7
urn:node:LTER,2009-10-07T23:00:00Z,doi:10.6073/AA/knb-lter-fce.394.5
urn:node:LTER,2009-05-06T23:00:00Z,knb-lter-arc.10024.6
urn:node:LTER,2009-02-25T00:00:00Z,doi:10.6073/AA/knb-lter-fce.366.7
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.3007.6
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1215.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.3003.6
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.364.17
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.1011.6
urn:node:LTER,2009-04-01T23:00:00Z,knb-lter-hfr.42.11
urn:node:LTER,2009-07-02T23:00:00Z,knb-lter-arc.10025.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5007.5
urn:node:LTER,2009-05-03T23:00:00Z,doi:10.6073/AA/knb-lter-luq.147.3
urn:node:LTER,2009-05-13T23:00:00Z,knb-lter-hfr.144.8
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.134.7
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.349.16
urn:node:LTER,2009-08-27T23:00:00Z,knb-lter-vcr.173.16
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5003.5
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.415.56
urn:node:LTER,2009-04-25T23:00:00Z,doi:10.6073/AA/knb-lter-luq.124.3
urn:node:LTER,2009-04-29T23:00:00Z,doi:10.6073/AA/knb-lter-luq.151.3
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.384.570
urn:node:LTER,2009-08-26T23:00:00Z,knb-lter-bnz.380.16
urn:node:LTER,2009-02-05T00:00:00Z,doi:10.6073/AA/knb-lter-fce.357.6
urn:node:LTER,2009-04-13T23:00:00Z,doi:10.6073/AA/sharrer.4.3
urn:node:LTER,2009-02-25T00:00:00Z,doi:10.6073/AA/knb-lter-fce.373.5
urn:node:LTER,2009-10-21T23:00:00Z,knb-lter-hfr.152.6
urn:node:LTER,2009-05-18T23:00:00Z,knb-lter-arc.1661.5
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1203.5
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1216.5
urn:node:LTER,2009-08-27T23:00:00Z,knb-lter-vcr.172.16
urn:node:LTER,2009-02-28T00:00:00Z,knb-lter-ntl.192.6
urn:node:LTER,2009-08-20T23:00:00Z,knb-lter-vcr.176.14
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1206.5
urn:node:LTER,2009-08-13T23:00:00Z,knb-lter-sbc.1113.5
urn:node:LTER,2009-02-14T00:00:00Z,doi:10.6073/AA/knb-lter-fce.358.5
urn:node:LTER,2009-08-13T23:00:00Z,knb-lter-sbc.1113.5
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.133.7
urn:node:LTER,2009-02-28T00:00:00Z,knb-lter-ntl.189.8
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.357.17
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.360.17
urn:node:LTER,2009-04-01T23:00:00Z,knb-lter-bnz.368.16
urn:node:LTER,2009-02-19T00:00:00Z,knb-lter-hfr.45.21
urn:node:LTER,2009-04-01T23:00:00Z,knb-lter-hfr.123.9
urn:node:LTER,2009-10-29T23:00:00Z,knb-lter-sev.153.26856
urn:node:LTER,2009-02-26T00:00:00Z,knb-lter-pie.160.3
urn:node:LTER,2009-11-15T00:00:00Z,doi:10.6073/AA/knb-lter-fce.405.6
urn:node:LTER,2009-04-29T23:00:00Z,doi:10.6073/AA/knb-lter-luq.153.3
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.385.570
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1216.5
urn:node:LTER,2009-02-03T00:00:00Z,knb-lter-arc.10020.5
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.363.17
urn:node:LTER,2009-08-13T23:00:00Z,knb-lter-sbc.1108.6
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1203.5
urn:node:LTER,2009-04-22T23:00:00Z,doi:10.6073/AA/knb-lter-fce.376.6
urn:node:LTER,2009-08-27T23:00:00Z,knb-lter-vcr.158.15
urn:node:LTER,2009-05-06T23:00:00Z,knb-lter-arc.10024.6
urn:node:LTER,2009-04-22T23:00:00Z,knb-lter-hfr.121.9
urn:node:LTER,2009-08-27T23:00:00Z,knb-lter-vcr.171.17
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5002.5
urn:node:LTER,2009-08-26T23:00:00Z,knb-lter-bnz.395.16
urn:node:LTER,2009-08-27T23:00:00Z,knb-lter-vcr.171.17
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.415.56
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1209.5
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.354.16
urn:node:LTER,2009-08-26T23:00:00Z,knb-lter-bnz.397.16
urn:node:LTER,2009-08-27T23:00:00Z,knb-lter-vcr.160.16
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.386.570
urn:node:LTER,2009-09-16T23:00:00Z,knb-lter-hfr.151.12
urn:node:LTER,2009-07-23T23:00:00Z,knb-lter-vcr.166.14
urn:node:LTER,2009-10-08T23:00:00Z,knb-lter-bnz.387.16
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.340.570
urn:node:LTER,2009-06-03T23:00:00Z,knb-lter-ntl.247.2
urn:node:LTER,2009-01-22T00:00:00Z,knb-lter-sbc.2008.7
urn:node:LTER,2009-02-12T00:00:00Z,knb-lter-hfr.117.12
urn:node:LTER,2009-05-03T23:00:00Z,doi:10.6073/AA/knb-lter-luq.147.3
urn:node:LTER,2009-02-19T00:00:00Z,knb-lter-hfr.45.21
urn:node:LTER,2009-01-29T00:00:00Z,knb-lter-hfr.114.12
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1202.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.4001.7
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.411.56
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5012.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5006.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5007.5
urn:node:LTER,2009-04-25T23:00:00Z,doi:10.6073/AA/knb-lter-luq.27.2
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.4005.6
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.384.570
urn:node:LTER,2009-02-12T00:00:00Z,knb-lter-hfr.116.11
urn:node:LTER,2009-08-13T23:00:00Z,knb-lter-sev.168.93066
urn:node:LTER,2009-10-07T23:00:00Z,doi:10.6073/AA/knb-lter-fce.395.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.3015.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.4012.7
urn:node:LTER,2009-07-23T23:00:00Z,knb-lter-vcr.166.14
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.345.17
urn:node:LTER,2009-04-27T23:00:00Z,knb-lter-sbc.1016.7
urn:node:LTER,2009-08-27T23:00:00Z,knb-lter-vcr.170.16
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.3004.5
urn:node:LTER,2009-04-22T23:00:00Z,doi:10.6073/AA/knb-lter-fce.376.6
urn:node:LTER,2009-02-28T00:00:00Z,knb-lter-ntl.189.8
urn:node:LTER,2009-04-29T23:00:00Z,doi:10.6073/AA/knb-lter-luq.136.3
urn:node:LTER,2009-04-01T23:00:00Z,knb-lter-hfr.122.13
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.407.120
urn:node:LTER,2009-12-27T00:00:00Z,knb-lter-bes.117.570
urn:node:LTER,2009-04-29T23:00:00Z,doi:10.6073/AA/knb-lter-luq.140.3
urn:node:LTER,2009-02-05T00:00:00Z,knb-lter-hfr.115.13
urn:node:LTER,2009-04-29T23:00:00Z,doi:10.6073/AA/knb-lter-luq.150.3
urn:node:LTER,2009-10-22T23:00:00Z,doi:10.6073/AA/knb-lter-and.4342.4
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.142.7
urn:node:LTER,2009-08-26T23:00:00Z,knb-lter-bnz.394.16
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.360.17
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.350.16
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.342.17
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1213.5
urn:node:LTER,2009-11-15T00:00:00Z,doi:10.6073/AA/knb-lter-fce.406.5
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.128.8
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.1012.6
urn:node:LTER,2009-12-27T00:00:00Z,knb-lter-bes.124.570
urn:node:LTER,2009-02-28T00:00:00Z,knb-lter-ntl.238.3
urn:node:LTER,2009-05-06T23:00:00Z,knb-lter-arc.10022.6
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.131.9
urn:node:LTER,2009-07-11T23:00:00Z,knb-lter-sbc.25.16
urn:node:LTER,2009-05-07T23:00:00Z,doi:10.6073/AA/knb-lter-luq.139.3
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.424.56
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.355.16
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.142.7
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5013.5
urn:node:LTER,2009-06-26T23:00:00Z,doi:10.6073/AA/knb-lter-fce.382.5
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.384.570
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.127.10
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.424.56
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.361.17
urn:node:LTER,2009-10-08T23:00:00Z,knb-lter-bnz.399.16
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.361.17
urn:node:LTER,2009-11-19T00:00:00Z,knb-lter-hfr.154.6
urn:node:LTER,2009-02-25T00:00:00Z,doi:10.6073/AA/knb-lter-fce.359.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.4004.6
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.358.17
urn:node:LTER,2009-12-27T00:00:00Z,knb-lter-bes.127.570
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1202.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.1004.6
urn:node:LTER,2009-07-15T23:00:00Z,knb-lter-hfr.146.9
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.424.56
urn:node:LTER,2009-04-01T23:00:00Z,knb-lter-hfr.124.11
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.417.120
urn:node:LTER,2009-08-26T23:00:00Z,knb-lter-bnz.398.17
urn:node:LTER,2009-05-03T23:00:00Z,doi:10.6073/AA/knb-lter-luq.147.3
urn:node:LTER,2009-04-29T23:00:00Z,knb-lter-hfr.127.10
urn:node:LTER,2009-04-01T23:00:00Z,knb-lter-bnz.378.16
urn:node:LTER,2009-08-11T23:00:00Z,knb-lter-sbc.1211.5
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.5015.5
urn:node:LTER,2009-04-22T23:00:00Z,knb-lter-hfr.99.10
urn:node:LTER,2009-03-05T00:00:00Z,knb-lter-bnz.348.17
urn:node:LTER,2009-07-11T23:00:00Z,knb-lter-sbc.27.15
urn:node:LTER,2009-05-31T23:00:00Z,knb-lter-sbc.4008.7
urn:node:LTER,2009-04-22T23:00:00Z,knb-lter-hfr.64.10
urn:node:LTER,2009-12-31T00:00:00Z,knb-lter-bes.407.120
