identifier,authoritativeMN,dateUploaded
knb-lter-mcm.6004.5,urn:node:LTER,2009-03-27T23:00:00Z
knb-lter-mcm.7030.4,urn:node:LTER,2009-03-12T23:00:00Z
knb-lter-mcm.4012.4,urn:node:LTER,2009-06-09T23:00:00Z
doi:10.6073/AA/knb-lter-fce.379.5,urn:node:LTER,2009-05-08T23:00:00Z
doi:10.6073/AA/knb-lter-fce.366.7,urn:node:LTER,2009-02-25T00:00:00Z
doi:10.6073/AA/knb-lter-fce.396.5,urn:node:LTER,2009-10-07T23:00:00Z
doi:10.6073/AA/knb-lter-fce.371.5,urn:node:LTER,2009-02-25T00:00:00Z
knb-lter-sbc.5015.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.3003.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.5016.5,urn:node:LTER,2009-05-31T23:00:00Z
doi:10.6073/AA/knb-lter-luq.150.3,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-sbc.5014.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.4005.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.4007.7,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.4006.7,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.4008.7,urn:node:LTER,2009-05-31T23:00:00Z
doi:10.6073/AA/knb-lter-fce.363.5,urn:node:LTER,2009-02-25T00:00:00Z
doi:10.6073/AA/knb-lter-fce.394.5,urn:node:LTER,2009-10-07T23:00:00Z
doi:10.6073/AA/knb-lter-fce.400.5,urn:node:LTER,2009-10-09T23:00:00Z
knb-lter-sbc.1014.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.1013.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.1012.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.1015.6,urn:node:LTER,2009-05-31T23:00:00Z
doi:10.6073/AA/knb-lter-fce.356.5,urn:node:LTER,2009-01-24T00:00:00Z
knb-lter-sbc.5006.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.5008.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.1004.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.3015.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.5004.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.5005.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.3013.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.3014.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.1002.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.1003.6,urn:node:LTER,2009-05-31T23:00:00Z
doi:10.6073/AA/knb-lter-fce.390.5,urn:node:LTER,2009-09-23T23:00:00Z
doi:10.6073/AA/knb-lter-luq.152.3,urn:node:LTER,2009-04-29T23:00:00Z
doi:10.6073/AA/knb-lter-fce.392.5,urn:node:LTER,2009-09-27T23:00:00Z
knb-lter-sbc.1202.5,urn:node:LTER,2009-08-11T23:00:00Z
knb-lter-sbc.1204.5,urn:node:LTER,2009-08-11T23:00:00Z
knb-lter-bes.424.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.395.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.404.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-vcr.167.18,urn:node:LTER,2009-08-27T23:00:00Z
knb-lter-bes.414.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.400.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.397.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.391.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.399.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.413.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.415.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.398.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.411.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.405.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.396.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.401.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-bes.416.56,urn:node:LTER,2009-12-31T00:00:00Z
knb-lter-hfr.64.10,urn:node:LTER,2009-04-22T23:00:00Z
knb-lter-sbc.5010.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.1115.5,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1105.6,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1112.5,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.5012.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.5013.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.5009.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.1116.5,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1201.5,urn:node:LTER,2009-08-11T23:00:00Z
knb-lter-sbc.4003.6,urn:node:LTER,2009-05-31T23:00:00Z
doi:10.6073/AA/knb-lter-fce.389.5,urn:node:LTER,2009-08-11T23:00:00Z
doi:10.6073/AA/knb-lter-fce.388.6,urn:node:LTER,2009-08-09T23:00:00Z
doi:10.6073/AA/knb-lter-nwt.418.3,urn:node:LTER,2009-12-09T00:00:00Z
doi:10.6073/AA/knb-lter-fce.387.6,urn:node:LTER,2009-08-09T23:00:00Z
doi:10.6073/AA/knb-lter-luq.27.2,urn:node:LTER,2009-04-25T23:00:00Z
doi:10.6073/AA/knb-lter-fce.397.5,urn:node:LTER,2009-10-09T23:00:00Z
doi:10.6073/AA/knb-lter-and.4342.4,urn:node:LTER,2009-10-22T23:00:00Z
doi:10.6073/AA/knb-lter-fce.395.5,urn:node:LTER,2009-10-07T23:00:00Z
doi:10.6073/AA/knb-lter-luq.141.3,urn:node:LTER,2009-05-03T23:00:00Z
doi:10.6073/AA/knb-lter-fce.367.5,urn:node:LTER,2009-02-25T00:00:00Z
doi:10.6073/AA/knb-lter-fce.360.5,urn:node:LTER,2009-02-25T00:00:00Z
knb-lter-sbc.1111.5,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1110.5,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1108.6,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1114.5,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1113.5,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.32.12,urn:node:LTER,2009-07-14T23:00:00Z
doi:10.6073/AA/knb-lter-luq.124.3,urn:node:LTER,2009-04-25T23:00:00Z
knb-lter-vcr.168.17,urn:node:LTER,2009-09-03T23:00:00Z
knb-lter-vcr.178.14,urn:node:LTER,2009-10-29T23:00:00Z
knb-lter-vcr.163.12,urn:node:LTER,2009-07-30T23:00:00Z
knb-lter-vcr.169.17,urn:node:LTER,2009-09-03T23:00:00Z
doi:10.6073/AA/knb-lter-fce.355.5,urn:node:LTER,2009-01-24T00:00:00Z
doi:10.6073/AA/knb-lter-fce.377.6,urn:node:LTER,2009-04-22T23:00:00Z
knb-lter-ntl.190.6,urn:node:LTER,2009-02-28T00:00:00Z
knb-lter-ntl.192.6,urn:node:LTER,2009-02-28T00:00:00Z
doi:10.6073/AA/knb-lter-luq.136.3,urn:node:LTER,2009-04-29T23:00:00Z
doi:10.6073/AA/knb-lter-fce.361.5,urn:node:LTER,2009-02-25T00:00:00Z
doi:10.6073/AA/knb-lter-fce.382.5,urn:node:LTER,2009-06-26T23:00:00Z
doi:10.6073/AA/knb-lter-fce.404.6,urn:node:LTER,2009-11-15T00:00:00Z
knb-lter-hfr.120.13,urn:node:LTER,2009-02-05T00:00:00Z
knb-lter-hfr.117.12,urn:node:LTER,2009-02-12T00:00:00Z
knb-lter-hfr.154.6,urn:node:LTER,2009-11-19T00:00:00Z
knb-lter-hfr.121.9,urn:node:LTER,2009-04-22T23:00:00Z
knb-lter-hfr.130.11,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-hfr.137.7,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-hfr.135.7,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-hfr.134.7,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-hfr.115.13,urn:node:LTER,2009-02-05T00:00:00Z
knb-lter-hfr.116.11,urn:node:LTER,2009-02-12T00:00:00Z
doi:10.6073/AA/knb-lter-fce.398.5,urn:node:LTER,2009-10-09T23:00:00Z
knb-lter-hfr.42.11,urn:node:LTER,2009-04-01T23:00:00Z
knb-lter-sbc.1203.5,urn:node:LTER,2009-08-11T23:00:00Z
knb-lter-hfr.153.6,urn:node:LTER,2009-10-21T23:00:00Z
knb-lter-ntl.191.6,urn:node:LTER,2009-02-28T00:00:00Z
knb-lter-hfr.119.14,urn:node:LTER,2009-02-05T00:00:00Z
knb-lter-hfr.114.12,urn:node:LTER,2009-01-29T00:00:00Z
knb-lter-hfr.129.8,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-sbc.1001.7,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-hfr.131.9,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-hfr.132.8,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-sbc.1005.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.1212.5,urn:node:LTER,2009-08-11T23:00:00Z
doi:10.6073/AA/sharrer.4.3,urn:node:LTER,2009-04-13T23:00:00Z
knb-lter-hfr.156.8,urn:node:LTER,2009-12-17T00:00:00Z
knb-lter-sbc.4011.7,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.3001.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.4009.7,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.3002.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.4012.7,urn:node:LTER,2009-05-31T23:00:00Z
doi:10.6073/AA/knb-lter-luq.137.3,urn:node:LTER,2009-04-29T23:00:00Z
doi:10.6073/AA/knb-lter-fce.370.5,urn:node:LTER,2009-02-25T00:00:00Z
knb-lter-hfr.140.8,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-hfr.139.8,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-sbc.4002.7,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-hfr.133.7,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-sbc.4001.7,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.3004.5,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-hfr.136.7,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-sbc.3008.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.3007.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.3006.6,urn:node:LTER,2009-05-31T23:00:00Z
knb-lter-sbc.3005.5,urn:node:LTER,2009-05-31T23:00:00Z
doi:10.6073/AA/knb-lter-fce.364.5,urn:node:LTER,2009-02-25T00:00:00Z
knb-lter-sbc.1103.6,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1106.6,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1107.6,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1104.6,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1109.5,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1102.6,urn:node:LTER,2009-08-13T23:00:00Z
knb-lter-sbc.1101.6,urn:node:LTER,2009-08-13T23:00:00Z
doi:10.6073/AA/sharrer.6.4,urn:node:LTER,2009-04-13T23:00:00Z
doi:10.6073/AA/knb-lter-luq.151.3,urn:node:LTER,2009-04-29T23:00:00Z
doi:10.6073/AA/knb-lter-fce.357.6,urn:node:LTER,2009-02-05T00:00:00Z
doi:10.6073/AA/knb-lter-luq.138.3,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-ntl.189.8,urn:node:LTER,2009-02-28T00:00:00Z
knb-lter-ntl.238.3,urn:node:LTER,2009-02-28T00:00:00Z
knb-lter-ntl.244.8,urn:node:LTER,2009-02-28T00:00:00Z
knb-lter-ntl.248.2,urn:node:LTER,2009-06-03T23:00:00Z
knb-lter-ntl.251.2,urn:node:LTER,2009-06-03T23:00:00Z
knb-lter-ntl.249.2,urn:node:LTER,2009-06-03T23:00:00Z
knb-lter-ntl.247.2,urn:node:LTER,2009-06-03T23:00:00Z
knb-lter-ntl.252.2,urn:node:LTER,2009-06-03T23:00:00Z
knb-lter-ntl.246.2,urn:node:LTER,2009-06-03T23:00:00Z
knb-lter-ntl.250.2,urn:node:LTER,2009-06-03T23:00:00Z
doi:10.6073/AA/knb-lter-fce.381.5,urn:node:LTER,2009-06-08T23:00:00Z
doi:10.6073/AA/query_app_testcase.5.3,urn:node:LTER,2009-07-10T23:00:00Z
doi:10.6073/AA/knb-lter-fce.399.5,urn:node:LTER,2009-10-09T23:00:00Z
doi:10.6073/AA/knb-lter-fce.359.5,urn:node:LTER,2009-02-25T00:00:00Z
knb-lter-hfr.124.11,urn:node:LTER,2009-04-01T23:00:00Z
knb-lter-hfr.143.8,urn:node:LTER,2009-05-13T23:00:00Z
doi:10.6073/AA/knb-lter-fce.378.6,urn:node:LTER,2009-04-22T23:00:00Z
knb-lter-hfr.138.8,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-hfr.141.7,urn:node:LTER,2009-04-29T23:00:00Z
knb-lter-hfr.144.8,urn:node:LTER,2009-05-13T23:00:00Z
knb-lter-hfr.145.8,urn:node:LTER,2009-06-03T23:00:00Z
knb-lter-hfr.146.9,urn:node:LTER,2009-07-15T23:00:00Z
doi:10.6073/AA/knb-lter-fce.405.6,urn:node:LTER,2009-11-15T00:00:00Z
knb-lter-sbc.5003.5,urn:node:LTER,2009-05-31T23:00:00Z
